상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,15회,16회,17회,좌석수
2018-03-19,01관,"09:50,  판타스틱 부니베어(디지털더빙)","11:40,  프렌즈: 몬스터섬의비밀 (디지털더빙),  6,000원","13:30,  지금 만나러 갑니다(디지털),  6,000원","16:05,  툼레이더(디지털),  6,000원","18:25,  지금 만나러 갑니다(디지털),  6,000원","21:00,  툼레이더(디지털),  6,000원",,,,,,,,,,,,59
2018-03-19,02관,"10:00,  리틀 포레스트(디지털),  6,000원","12:05,  툼레이더(디지털)","14:25,  로건 럭키(디지털),  6,000원","16:45,  지금 만나러 갑니다(디지털),  6,000원","19:15,  툼레이더(디지털),  6,000원","21:35,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,,,,39
2018-03-20,01관,"09:50,  판타스틱 부니베어(디지털더빙)","11:40,  프렌즈: 몬스터섬의비밀 (디지털더빙)","13:30,  지금 만나러 갑니다(디지털),  6,000원","16:05,  툼레이더(디지털),  6,000원","18:25,  지금 만나러 갑니다(디지털),  6,000원","21:00,  툼레이더(디지털),  6,000원",,,,,,,,,,,,59
2018-03-20,02관,"10:00,  리틀 포레스트(디지털),  6,000원","12:05,  툼레이더(디지털)","14:25,  로건 럭키(디지털)","16:45,  지금 만나러 갑니다(디지털),  6,000원","19:15,  툼레이더(디지털),  6,000원","21:35,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,,,,39
2018-03-21,01관,"10:30,  퍼시픽 림: 업라이징(디지털)",,"15:20,  퍼시픽 림: 업라이징(디지털),  6,000원","17:30,  퍼시픽 림: 업라이징(디지털),  6,000원","19:40,  퍼시픽 림: 업라이징(디지털),  6,000원","21:50,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,,,,,,59
2018-03-21,02관,"10:30,  지금 만나러 갑니다(디지털),  6,000원",,"15:45,  지금 만나러 갑니다(디지털),  6,000원","18:30,  지금 만나러 갑니다(디지털),  6,000원","21:05,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,,,,,39
2018-03-22,01관,"10:30,  퍼시픽 림: 업라이징(디지털),  6,000원","12:50,  미니특공대X(디지털)","14:20,  퍼시픽 림: 업라이징(디지털)","16:30,  지금 만나러 갑니다(디지털),  6,000원","19:00,  퍼시픽 림: 업라이징(디지털),  6,000원","21:15,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,,,,59
2018-03-22,02관,"10:00,  로건 럭키(디지털)","12:20,  퍼시픽 림: 업라이징(디지털)","14:35,  지금 만나러 갑니다(디지털),  6,000원","17:10,  퍼시픽 림: 업라이징(디지털)","19:25,  지금 만나러 갑니다(디지털),  6,000원","22:00,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,,,,,,39
2018-03-23,01관,"10:30,  퍼시픽 림: 업라이징(디지털)","12:50,  미니특공대X(디지털)","14:20,  퍼시픽 림: 업라이징(디지털),  6,000원","16:30,  지금 만나러 갑니다(디지털),  6,000원","19:00,  퍼시픽 림: 업라이징(디지털),  6,000원","21:15,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,,,,59
2018-03-23,02관,"10:00,  로건 럭키(디지털)","12:20,  퍼시픽 림: 업라이징(디지털),  6,000원","14:35,  지금 만나러 갑니다(디지털),  6,000원","17:10,  퍼시픽 림: 업라이징(디지털)","19:25,  지금 만나러 갑니다(디지털),  6,000원","22:00,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,,,,,,39
2018-03-24,01관,"10:50,  프렌즈: 몬스터섬의비밀 (디지털더빙),  6,000원","12:40,  미니특공대X(디지털),  6,000원","14:25,  퍼시픽 림: 업라이징(디지털),  6,000원","16:40,  지금 만나러 갑니다(디지털),  6,000원","19:15,  퍼시픽 림: 업라이징(디지털),  6,000원","21:30,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,,,,59
2018-03-24,02관,"10:00,  미니특공대X(디지털),  6,000원","11:30,  퍼시픽 림: 업라이징(디지털),  6,000원","13:45,  지금 만나러 갑니다(디지털),  6,000원","16:15,  퍼시픽 림: 업라이징(디지털),  6,000원","18:30,  지금 만나러 갑니다(디지털),  6,000원","21:05,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,,,,,,39
2018-03-25,01관,"10:50,  프렌즈: 몬스터섬의비밀 (디지털더빙),  6,000원","12:40,  미니특공대X(디지털),  6,000원","14:25,  퍼시픽 림: 업라이징(디지털),  6,000원","16:40,  지금 만나러 갑니다(디지털),  6,000원","19:15,  퍼시픽 림: 업라이징(디지털),  6,000원","21:30,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,,,,59
2018-03-25,02관,"10:00,  미니특공대X(디지털),  6,000원","11:30,  퍼시픽 림: 업라이징(디지털),  6,000원","13:45,  지금 만나러 갑니다(디지털),  6,000원","16:15,  퍼시픽 림: 업라이징(디지털),  6,000원","18:30,  지금 만나러 갑니다(디지털),  6,000원","21:05,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,,,,,,39
2018-03-26,01관,"10:30,  퍼시픽 림: 업라이징(디지털),  6,000원","12:50,  미니특공대X(디지털)","14:20,  퍼시픽 림: 업라이징(디지털),  5,000원","16:30,  지금 만나러 갑니다(디지털)","19:00,  퍼시픽 림: 업라이징(디지털),  6,000원","21:15,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,,,,59
2018-03-26,02관,"10:00,  로건 럭키(디지털),  6,000원","12:20,  퍼시픽 림: 업라이징(디지털),  6,000원","14:35,  지금 만나러 갑니다(디지털)","17:10,  퍼시픽 림: 업라이징(디지털),  6,000원","19:25,  지금 만나러 갑니다(디지털),  6,000원","22:00,  퍼시픽 림: 업라이징(디지털)",,,,,,,,,,,,39
2018-03-27,01관,"10:30,  퍼시픽 림: 업라이징(디지털),  6,000원","12:50,  미니특공대X(디지털)","14:20,  퍼시픽 림: 업라이징(디지털),  6,000원","16:30,  지금 만나러 갑니다(디지털)","19:00,  퍼시픽 림: 업라이징(디지털),  6,000원","21:15,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,,,,59
2018-03-27,02관,"10:00,  로건 럭키(디지털)","12:20,  퍼시픽 림: 업라이징(디지털)","14:35,  지금 만나러 갑니다(디지털),  6,000원","17:10,  퍼시픽 림: 업라이징(디지털),  6,000원","19:25,  지금 만나러 갑니다(디지털),  6,000원","22:00,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,,,,,,39
2018-03-28,01관,"09:50,  미니특공대X(디지털)","11:15,  지금 만나러 갑니다(디지털),  5,000원","13:45,  미니특공대X(디지털)","15:15,  7년의 밤(디지털),  5,000원","17:40,  곤지암(디지털),  5,000원","19:35,  7년의 밤(디지털),  5,000원","22:00,  곤지암(디지털),  5,000원",,,,,,,,,,,59
2018-03-28,02관,"09:20,  지금 만나러 갑니다(디지털),  5,000원","11:50,  퍼시픽 림: 업라이징(디지털),  5,000원","14:00,  레디 플레이어 원(디지털),  5,000원","16:40,  퍼시픽 림: 업라이징(디지털),  5,000원","18:55,  레디 플레이어 원(디지털),  5,000원","21:35,  7년의 밤(디지털),  5,000원",,,,,,,,,,,,39
2018-03-29,01관,"09:40,  퍼시픽 림: 업라이징(디지털)","11:50,  7년의 밤(디지털),  6,000원","14:10,  레디 플레이어 원(디지털),  6,000원","16:50,  퍼시픽 림: 업라이징(디지털),  6,000원","19:00,  레디 플레이어 원(디지털),  6,000원","21:40,  7년의 밤(디지털),  6,000원",,,,,,,,,,,,59
2018-03-29,02관,"10:40,  미니특공대X(디지털)","12:15,  지금 만나러 갑니다(디지털),  6,000원","14:55,  7년의 밤(디지털),  6,000원","17:30,  곤지암(디지털),  5,000원","19:25,  7년의 밤(디지털),  6,000원","21:50,  곤지암(디지털),  6,000원",,,,,,,,,,,,39
2018-03-30,01관,"09:40,  퍼시픽 림: 업라이징(디지털)","11:50,  7년의 밤(디지털),  6,000원","14:10,  레디 플레이어 원(디지털),  6,000원","16:50,  퍼시픽 림: 업라이징(디지털)","19:00,  레디 플레이어 원(디지털),  6,000원","21:40,  7년의 밤(디지털),  6,000원",,,,,,,,,,,,59
2018-03-30,02관,"10:40,  미니특공대X(디지털),  6,000원","12:15,  지금 만나러 갑니다(디지털),  6,000원","14:55,  7년의 밤(디지털),  5,000원","17:30,  곤지암(디지털),  6,000원","19:25,  7년의 밤(디지털),  6,000원","21:50,  곤지암(디지털),  6,000원",,,,,,,,,,,,39
2018-03-31,01관,"09:45,  퍼시픽 림: 업라이징(디지털)","12:00,  7년의 밤(디지털),  6,000원","14:25,  지금 만나러 갑니다(디지털),  6,000원","17:00,  레디 플레이어 원(디지털),  6,000원","19:40,  7년의 밤(디지털),  6,000원","22:05,  곤지암(디지털),  6,000원",,,,,,,,,,,,59
2018-03-31,02관,"10:00,  미니특공대X(디지털),  6,000원","11:35,  퍼시픽 림: 업라이징(디지털),  6,000원","13:55,  레디 플레이어 원(디지털),  6,000원","16:35,  곤지암(디지털),  6,000원","18:30,  곤지암(디지털),  6,000원","21:00,  7년의 밤(디지털),  6,000원",,,,,,,,,,,,39
2018-04-01,01관,"09:45,  퍼시픽 림: 업라이징(디지털),  6,000원","12:00,  곤지암(디지털),  6,000원","14:25,  지금 만나러 갑니다(디지털),  6,000원","17:00,  레디 플레이어 원(디지털),  6,000원","19:40,  7년의 밤(디지털),  6,000원","22:05,  곤지암(디지털),  6,000원",,,,,,,,,,,,59
2018-04-01,02관,"10:00,  미니특공대X(디지털),  6,000원","11:35,  퍼시픽 림: 업라이징(디지털),  6,000원","13:55,  곤지암(디지털),  6,000원","16:35,  곤지암(디지털),  6,000원","18:30,  레디 플레이어 원(디지털),  6,000원","21:15,  7년의 밤(디지털),  6,000원",,,,,,,,,,,,39
2018-04-03,01관,"10:00,  지금 만나러 갑니다(디지털),  6,000원","12:30,  7년의 밤(디지털),  6,000원","14:50,  7년의 밤(디지털),  6,000원","17:20,  곤지암(디지털),  6,000원","19:15,  7년의 밤(디지털),  6,000원","21:40,  곤지암(디지털),  6,000원",,,,,,,,,,,,59
2018-04-03,02관,"09:45,  퍼시픽 림: 업라이징(디지털)","11:50,  곤지암(디지털),  6,000원","13:45,  퍼시픽 림: 업라이징(디지털)","16:00,  7년의 밤(디지털),  6,000원","18:25,  레디 플레이어 원(디지털),  6,000원","21:10,  레디 플레이어 원(디지털),  6,000원",,,,,,,,,,,,39
2018-04-04,01관,"10:00,  지금 만나러 갑니다(디지털),  6,000원","12:30,  7년의 밤(디지털),  6,000원","14:50,  7년의 밤(디지털),  6,000원","17:20,  곤지암(디지털),  6,000원","19:15,  7년의 밤(디지털),  6,000원","21:40,  곤지암(디지털),  6,000원",,,,,,,,,,,,59
2018-04-04,02관,"09:45,  퍼시픽 림: 업라이징(디지털)","11:50,  곤지암(디지털),  6,000원","13:45,  퍼시픽 림: 업라이징(디지털),  6,000원","16:00,  7년의 밤(디지털)","18:25,  레디 플레이어 원(디지털),  6,000원","21:10,  레디 플레이어 원(디지털),  6,000원",,,,,,,,,,,,39
2018-04-05,01관,"10:00,  7년의 밤(디지털)","12:25,  바람 바람 바람(디지털),  6,000원","14:25,  덕구(디지털),  6,000원","16:15,  덕구(디지털)","18:05,  덕구(디지털),  6,000원","19:55,  바람 바람 바람(디지털),  6,000원","21:55,  곤지암(디지털),  6,000원",,,,,,,,,,,59
2018-04-05,02관,"10:30,  레디 플레이어 원(디지털),  6,000원","13:10,  곤지암(디지털),  6,000원","15:05,  바람 바람 바람(디지털),  6,000원","17:05,  7년의 밤(디지털),  6,000원","19:30,  곤지암(디지털),  6,000원","21:25,  바람 바람 바람(디지털),  6,000원",,,,,,,,,,,,39
2018-04-06,01관,"09:50,  바람 바람 바람(디지털),  6,000원","11:50,  7년의 밤(디지털)","14:15,  덕구(디지털),  6,000원","16:10,  덕구(디지털),  6,000원","18:05,  덕구(디지털),  6,000원","20:00,  바람 바람 바람(디지털),  6,000원","22:00,  곤지암(디지털),  6,000원",,,,,,,,,,,59
2018-04-06,02관,"09:50,  바람 바람 바람(디지털),  6,000원","11:50,  바람 바람 바람(디지털),  6,000원","13:50,  곤지암(디지털),  6,000원","15:45,  레디 플레이어 원(디지털),  6,000원","18:25,  곤지암(디지털),  6,000원","20:20,  덕구(디지털),  6,000원","22:10,  바람 바람 바람(디지털),  6,000원",,,,,,,,,,,39
2018-04-07,01관,"10:00,  레디 플레이어 원(디지털),  6,000원","12:40,  덕구(디지털),  6,000원","14:30,  곤지암(디지털),  6,000원","16:25,  곤지암(디지털),  6,000원","18:20,  곤지암(디지털),  6,000원","20:15,  바람 바람 바람(디지털),  6,000원","22:15,  곤지암(디지털),  6,000원",,,,,,,,,,,59
2018-04-07,02관,"09:45,  미니특공대X(디지털),  6,000원","11:15,  7년의 밤(디지털)","13:40,  덕구(디지털),  6,000원","15:35,  덕구(디지털),  6,000원","17:30,  덕구(디지털),  6,000원","19:25,  바람 바람 바람(디지털),  6,000원","21:30,  바람 바람 바람(디지털),  6,000원",,,,,,,,,,,39
2018-04-08,01관,"09:45,  7년의 밤(디지털),  6,000원","12:10,  덕구(디지털),  6,000원","14:10,  곤지암(디지털),  6,000원","16:15,  덕구(디지털),  6,000원","18:15,  곤지암(디지털),  6,000원","20:10,  덕구(디지털),  6,000원","22:00,  곤지암(디지털),  6,000원",,,,,,,,,,,59
2018-04-08,02관,"09:30,  미니특공대X(디지털),  6,000원","11:00,  레디 플레이어 원(디지털),  6,000원","13:40,  덕구(디지털),  6,000원","15:35,  바람 바람 바람(디지털),  6,000원","17:35,  바람 바람 바람(디지털),  6,000원","19:35,  바람 바람 바람(디지털),  6,000원","21:35,  7년의 밤(디지털),  6,000원",,,,,,,,,,,39
2018-04-09,01관,"10:00,  7년의 밤(디지털)","12:25,  바람 바람 바람(디지털),  6,000원","14:25,  덕구(디지털),  6,000원","16:15,  덕구(디지털),  6,000원","18:05,  덕구(디지털),  6,000원","19:55,  바람 바람 바람(디지털),  6,000원","21:55,  곤지암(디지털),  6,000원",,,,,,,,,,,59
2018-04-09,02관,"09:50,  레디 플레이어 원(디지털),  6,000원","12:25,  레디 플레이어 원(디지털),  6,000원","15:05,  바람 바람 바람(디지털),  6,000원","17:05,  7년의 밤(디지털)","19:30,  곤지암(디지털),  6,000원","21:25,  바람 바람 바람(디지털)",,,,,,,,,,,,39
2018-04-10,01관,"10:00,  7년의 밤(디지털),  6,000원","12:25,  바람 바람 바람(디지털),  6,000원","14:25,  덕구(디지털),  6,000원","16:15,  덕구(디지털),  5,000원","18:05,  덕구(디지털),  6,000원","19:55,  바람 바람 바람(디지털),  6,000원","21:55,  곤지암(디지털),  6,000원",,,,,,,,,,,59
2018-04-10,02관,"09:50,  레디 플레이어 원(디지털),  6,000원","12:25,  레디 플레이어 원(디지털)","15:05,  바람 바람 바람(디지털),  6,000원","17:05,  7년의 밤(디지털),  6,000원","19:30,  곤지암(디지털),  6,000원","21:25,  바람 바람 바람(디지털),  6,000원",,,,,,,,,,,,39
2018-04-11,01관,"10:00,  7년의 밤(디지털),  6,000원","12:25,  바람 바람 바람(디지털),  6,000원","14:25,  덕구(디지털),  6,000원","16:15,  덕구(디지털),  5,000원","18:05,  덕구(디지털),  6,000원","19:55,  바람 바람 바람(디지털),  6,000원","21:55,  곤지암(디지털),  6,000원",,,,,,,,,,,59
2018-04-11,02관,"09:50,  레디 플레이어 원(디지털)","12:25,  레디 플레이어 원(디지털)","15:05,  바람 바람 바람(디지털),  6,000원","17:05,  7년의 밤(디지털)","19:30,  곤지암(디지털),  6,000원","21:25,  바람 바람 바람(디지털),  6,000원",,,,,,,,,,,,39
2018-04-12,01관,"09:30,  스파키(디지털)","11:20,  머니백(디지털)","13:20,  램페이지(디지털),  6,000원","15:25,  램페이지(디지털),  6,000원","17:30,  램페이지(디지털)","19:40,  머니백(디지털),  5,000원","21:40,  램페이지(디지털),  6,000원",,,,,,,,,,,59
2018-04-12,02관,"10:00,  바람 바람 바람(디지털),  6,000원","12:00,  덕구(디지털),  6,000원","13:50,  머니백(디지털),  6,000원","15:50,  머니백(디지털),  6,000원","17:50,  머니백(디지털),  6,000원","20:00,  바람 바람 바람(디지털),  6,000원","22:00,  곤지암(디지털),  6,000원",,,,,,,,,,,39
2018-04-13,01관,"09:30,  스파키(디지털)","11:20,  머니백(디지털)","13:20,  램페이지(디지털)","15:25,  램페이지(디지털)","17:30,  램페이지(디지털),  6,000원","19:40,  머니백(디지털),  6,000원","21:40,  램페이지(디지털),  6,000원",,,,,,,,,,,59
2018-04-13,02관,"10:00,  바람 바람 바람(디지털),  6,000원","12:00,  덕구(디지털),  6,000원","13:50,  머니백(디지털),  6,000원","15:50,  머니백(디지털),  6,000원","17:50,  머니백(디지털),  5,000원","20:00,  바람 바람 바람(디지털),  6,000원","22:00,  곤지암(디지털),  6,000원",,,,,,,,,,,39
2018-04-14,01관,"09:30,  스파키(디지털)","11:20,  스파키(디지털),  6,000원","13:15,  램페이지(디지털),  6,000원","15:25,  램페이지(디지털),  6,000원","17:35,  램페이지(디지털),  6,000원","19:45,  그날, 바다(디지털),  6,000원","21:55,  바람 바람 바람(디지털),  6,000원",,,,,,,,,,,59
2018-04-14,02관,"09:50,  덕구(디지털),  6,000원","11:40,  램페이지(디지털),  6,000원","13:50,  머니백(디지털),  6,000원","16:00,  바람 바람 바람(디지털),  6,000원","18:05,  머니백(디지털),  6,000원","20:10,  머니백(디지털),  6,000원","22:10,  곤지암(디지털),  6,000원",,,,,,,,,,,39
2018-04-15,01관,"09:30,  스파키(디지털),  6,000원","11:20,  스파키(디지털),  6,000원","13:15,  램페이지(디지털),  6,000원","15:25,  램페이지(디지털),  6,000원","17:35,  램페이지(디지털),  6,000원","19:45,  그날, 바다(디지털),  6,000원","21:55,  램페이지(디지털),  6,000원",,,,,,,,,,,59
