movieCd,movieNm,moviePartNm,peopleCd,peopleNm,sex,repRoleNm_x,filmoNames,repRoleNm_y
20152369,나홀로 휴가,배우,10066929,조재현,남자,감독,봉이 김선달|나홀로 휴가|파리의 한국남자|역린|뫼비우스|무게|콘돌은 날아간다|더 킥|인플루언스|집행자|마린보이|천년학|한반도|로망스|맹부삼천지교|목포는 항구다|청풍명월(淸風明月)|스턴트맨|나쁜 남자|수취인불명|교도소 월드컵|얼굴|처녀들의 저녁식사|야생동물보호구역|내 안에 우는 바람|악어|카루나|영원한 제국|가슴에 돋는 칼로 슬픔을 자르고,배우
20152369,나홀로 휴가,시나리오(각본),10066929,조재현,남자,감독,봉이 김선달|나홀로 휴가|파리의 한국남자|역린|뫼비우스|무게|콘돌은 날아간다|더 킥|인플루언스|집행자|마린보이|천년학|한반도|로망스|맹부삼천지교|목포는 항구다|청풍명월(淸風明月)|스턴트맨|나쁜 남자|수취인불명|교도소 월드컵|얼굴|처녀들의 저녁식사|야생동물보호구역|내 안에 우는 바람|악어|카루나|영원한 제국|가슴에 돋는 칼로 슬픔을 자르고,배우
20155388,초인,감독,20168380,서은영,여자,감독,고백|초인|장마,감독
20155388,초인,시나리오(각본),20168380,서은영,여자,감독,고백|초인|장마,감독
20155388,초인,DI팀,20168380,서은영,여자,감독,고백|초인|장마,감독
20155390,양치기들,감독,20187952,김진황,남자,감독,양치기들|고死 두 번째 이야기: 교생실습|보편적 순간|황 여사|커튼콜|갑과 을|인디스데이 6월 단편|단편 KAFA 3|단편 KAFA2.|섹션 3 - 2차실습작|1차실습작,감독
20155390,양치기들,시나리오(각본),20187952,김진황,남자,감독,양치기들|고死 두 번째 이야기: 교생실습|보편적 순간|황 여사|커튼콜|갑과 을|인디스데이 6월 단편|단편 KAFA 3|단편 KAFA2.|섹션 3 - 2차실습작|1차실습작,감독
20155390,양치기들,편집,20187952,김진황,남자,감독,양치기들|고死 두 번째 이야기: 교생실습|보편적 순간|황 여사|커튼콜|갑과 을|인디스데이 6월 단편|단편 KAFA 3|단편 KAFA2.|섹션 3 - 2차실습작|1차실습작,감독
20158822,설행_눈길을 걷다,감독,10006553,김희정,여자,감독,프랑스여자|설행_눈길을 걷다|청포도 사탕: 17년 전의 약속|열세살 수아|언젠가|만남|좋은 날,감독
20158822,설행_눈길을 걷다,시나리오(각본),10006553,김희정,여자,감독,프랑스여자|설행_눈길을 걷다|청포도 사탕: 17년 전의 약속|열세살 수아|언젠가|만남|좋은 날,감독
20157064,커튼콜,감독,10019026,류훈,남자,감독,커튼콜|내 심장을 쏴라|터치|페이스메이커|비밀애|아내가 결혼했다|임성옥 자살기|죽어라지마|네임,감독
20157064,커튼콜,시나리오(각본),10019026,류훈,남자,감독,커튼콜|내 심장을 쏴라|터치|페이스메이커|비밀애|아내가 결혼했다|임성옥 자살기|죽어라지마|네임,감독
20148384,그림자들의 섬,감독,20129592,김정근,남자,감독,언더그라운드|그림자들의 섬|버스를 타라|노웨어 맨,감독
20148384,그림자들의 섬,제작,20129592,김정근,남자,감독,언더그라운드|그림자들의 섬|버스를 타라|노웨어 맨,감독
20148384,그림자들의 섬,시나리오(각본),20129592,김정근,남자,감독,언더그라운드|그림자들의 섬|버스를 타라|노웨어 맨,감독
20148384,그림자들의 섬,편집,20129592,김정근,남자,감독,언더그라운드|그림자들의 섬|버스를 타라|노웨어 맨,감독
20148384,그림자들의 섬,촬영,20129592,김정근,남자,감독,언더그라운드|그림자들의 섬|버스를 타라|노웨어 맨,감독
20158359,할머니의 먼 집,감독,20221427,이소현,여자,감독,야근 대신 뜨개질|할머니의 먼 집,감독
20158359,할머니의 먼 집,배우,20221427,이소현,여자,감독,야근 대신 뜨개질|할머니의 먼 집,감독
20158359,할머니의 먼 집,촬영,20221427,이소현,여자,감독,야근 대신 뜨개질|할머니의 먼 집,감독
20158359,할머니의 먼 집,기획,20221427,이소현,여자,감독,야근 대신 뜨개질|할머니의 먼 집,감독
20158359,할머니의 먼 집,편집,20221427,이소현,여자,감독,야근 대신 뜨개질|할머니의 먼 집,감독
20152402,업사이드 다운,감독,20212787,김동빈,남자,감독,업사이드 다운,감독
20152402,업사이드 다운,프로듀서,20212787,김동빈,남자,감독,업사이드 다운,감독
20152402,업사이드 다운,편집,20212787,김동빈,남자,감독,업사이드 다운,감독
20152402,업사이드 다운,촬영,20212787,김동빈,남자,감독,업사이드 다운,감독
20167821,시간의 종말,감독,20167301,김대현,남자,감독,시간의 종말|다방의 푸른 꿈|한국번안가요사|살인의 강|내 신발에게,감독
20167821,시간의 종말,시나리오(각본),20167301,김대현,남자,감독,시간의 종말|다방의 푸른 꿈|한국번안가요사|살인의 강|내 신발에게,감독
20167821,시간의 종말,프로듀서,20167301,김대현,남자,감독,시간의 종말|다방의 푸른 꿈|한국번안가요사|살인의 강|내 신발에게,감독
20153303,다방의 푸른 꿈,감독,20167301,김대현,남자,감독,시간의 종말|다방의 푸른 꿈|한국번안가요사|살인의 강|내 신발에게,감독
20153303,다방의 푸른 꿈,시나리오(각본),20167301,김대현,남자,감독,시간의 종말|다방의 푸른 꿈|한국번안가요사|살인의 강|내 신발에게,감독
20153303,다방의 푸른 꿈,프로듀서,20167301,김대현,남자,감독,시간의 종말|다방의 푸른 꿈|한국번안가요사|살인의 강|내 신발에게,감독
20153303,다방의 푸른 꿈,기획,20167301,김대현,남자,감독,시간의 종말|다방의 푸른 꿈|한국번안가요사|살인의 강|내 신발에게,감독
20174601,초행,감독,20191466,김대환,남자,감독,"초행|춘천, 춘천|철원기행",감독
20174601,초행,시나리오(각본),20191466,김대환,남자,감독,"초행|춘천, 춘천|철원기행",감독
20174601,초행,기획,20191466,김대환,남자,감독,"초행|춘천, 춘천|철원기행",감독
20174601,초행,편집,20191466,김대환,남자,감독,"초행|춘천, 춘천|철원기행",감독
20174601,초행,DI팀,20191466,김대환,남자,감독,"초행|춘천, 춘천|철원기행",감독
20141589,철원기행,감독,20191466,김대환,남자,감독,"초행|춘천, 춘천|철원기행",감독
20159447,레나,감독,20234306,김도원,남자,감독,레나,감독
20158821,삼례,감독,20168120,이현정,여자,감독,삼례|용문|원시림|Link & wave |29.97-Media art work screening,감독
20158821,삼례,시나리오(각본),20168120,이현정,여자,감독,삼례|용문|원시림|Link & wave |29.97-Media art work screening,감독
20158821,삼례,편집,20168120,이현정,여자,감독,삼례|용문|원시림|Link & wave |29.97-Media art work screening,감독
20154803,우리 연애의 이력,감독,20215487,조성은,여자,감독,우리 연애의 이력,감독
20154803,우리 연애의 이력,시나리오(각본),20215487,조성은,여자,감독,우리 연애의 이력,감독
20170001,아메리카 타운,감독,10061331,전수일,남자,감독,"아메리카 타운|파리의 한국남자|콘돌은 날아간다|핑크|영도 다리|히말라야, 바람이 머무는 곳|검은 땅의 소녀와|가족초상화|개와 늑대 사이의 시간|나는 나를 파괴할 권리가 있다|새는 폐곡선을 그린다|내 안에 우는 바람",감독
20170001,아메리카 타운,시나리오(각본),10061331,전수일,남자,감독,"아메리카 타운|파리의 한국남자|콘돌은 날아간다|핑크|영도 다리|히말라야, 바람이 머무는 곳|검은 땅의 소녀와|가족초상화|개와 늑대 사이의 시간|나는 나를 파괴할 권리가 있다|새는 폐곡선을 그린다|내 안에 우는 바람",감독
20170001,아메리카 타운,제작,10061331,전수일,남자,감독,"아메리카 타운|파리의 한국남자|콘돌은 날아간다|핑크|영도 다리|히말라야, 바람이 머무는 곳|검은 땅의 소녀와|가족초상화|개와 늑대 사이의 시간|나는 나를 파괴할 권리가 있다|새는 폐곡선을 그린다|내 안에 우는 바람",감독
20170001,아메리카 타운,각색,10061331,전수일,남자,감독,"아메리카 타운|파리의 한국남자|콘돌은 날아간다|핑크|영도 다리|히말라야, 바람이 머무는 곳|검은 땅의 소녀와|가족초상화|개와 늑대 사이의 시간|나는 나를 파괴할 권리가 있다|새는 폐곡선을 그린다|내 안에 우는 바람",감독
20142401,파리의 한국남자,감독,10061331,전수일,남자,감독,"아메리카 타운|파리의 한국남자|콘돌은 날아간다|핑크|영도 다리|히말라야, 바람이 머무는 곳|검은 땅의 소녀와|가족초상화|개와 늑대 사이의 시간|나는 나를 파괴할 권리가 있다|새는 폐곡선을 그린다|내 안에 우는 바람",감독
20142401,파리의 한국남자,시나리오(각본),10061331,전수일,남자,감독,"아메리카 타운|파리의 한국남자|콘돌은 날아간다|핑크|영도 다리|히말라야, 바람이 머무는 곳|검은 땅의 소녀와|가족초상화|개와 늑대 사이의 시간|나는 나를 파괴할 권리가 있다|새는 폐곡선을 그린다|내 안에 우는 바람",감독
20142401,파리의 한국남자,제작,10061331,전수일,남자,감독,"아메리카 타운|파리의 한국남자|콘돌은 날아간다|핑크|영도 다리|히말라야, 바람이 머무는 곳|검은 땅의 소녀와|가족초상화|개와 늑대 사이의 시간|나는 나를 파괴할 권리가 있다|새는 폐곡선을 그린다|내 안에 우는 바람",감독
20156498,독도의 영웅들,감독,20217370,권순도,남자,감독,독도의 영웅들|약혼|한걸음 |독도의 영웅|남도의 백합화,감독
20156498,독도의 영웅들,시나리오(각본),20217370,권순도,남자,감독,독도의 영웅들|약혼|한걸음 |독도의 영웅|남도의 백합화,감독
20156498,독도의 영웅들,촬영,20217370,권순도,남자,감독,독도의 영웅들|약혼|한걸음 |독도의 영웅|남도의 백합화,감독
20156498,독도의 영웅들,편집,20217370,권순도,남자,감독,독도의 영웅들|약혼|한걸음 |독도의 영웅|남도의 백합화,감독
20150845,우리에게 떡볶이를 먹을 권리가 있다,감독,10072627,최익환,남자,감독,"roooom|창백한 얼굴들|화산고래|성실한 나라의 앨리스|소셜포비아|잉투기|마마|나는 곤경에 처했다!|그녀는 예뻤다|여고괴담 4 : 목소리|우리에게 떡볶이를 먹을 권리가 있다|아빠의 맛|유언 Live|하늘소리, 땅소리|트루 메모리|나는 왜 권투심판이 되려 하는가|플레이 체육왕 - 스포츠 단편모음|시선 사이|인디스데이 6월 단편|신촌좀비만화|황금시대",제작
20150845,우리에게 떡볶이를 먹을 권리가 있다,시나리오(각본),10072627,최익환,남자,감독,"roooom|창백한 얼굴들|화산고래|성실한 나라의 앨리스|소셜포비아|잉투기|마마|나는 곤경에 처했다!|그녀는 예뻤다|여고괴담 4 : 목소리|우리에게 떡볶이를 먹을 권리가 있다|아빠의 맛|유언 Live|하늘소리, 땅소리|트루 메모리|나는 왜 권투심판이 되려 하는가|플레이 체육왕 - 스포츠 단편모음|시선 사이|인디스데이 6월 단편|신촌좀비만화|황금시대",제작
20161701,위켄즈,감독,20231946,이동하,남자,감독,위켄즈,감독
20161701,위켄즈,촬영,20231946,이동하,남자,감독,위켄즈,감독
20163285,드롭박스,감독,20235766,브라이언 아이비,남자,감독,드롭박스,감독
20162242,우주의 크리스마스,감독,10003582,김경형,남자,감독,우주의 크리스마스|대한독립만세|라이어|동갑내기 과외하기|세개의 거울|스모크,감독
20162242,우주의 크리스마스,각색,10003582,김경형,남자,감독,우주의 크리스마스|대한독립만세|라이어|동갑내기 과외하기|세개의 거울|스모크,감독
20162242,우주의 크리스마스,편집,10003582,김경형,남자,감독,우주의 크리스마스|대한독립만세|라이어|동갑내기 과외하기|세개의 거울|스모크,감독
20158161,소꿉놀이,감독,20208249,김수빈,여자,감독,소꿉놀이,감독
20158161,소꿉놀이,배우,20208249,김수빈,여자,감독,소꿉놀이,감독
20158161,소꿉놀이,편집,20208249,김수빈,여자,감독,소꿉놀이,감독
20158161,소꿉놀이,촬영,20208249,김수빈,여자,감독,소꿉놀이,감독
20163011,우리 손자 베스트,감독,10004779,김수현,남자,감독,"우리 손자 베스트|연소, 석방, 폭발, 대적할 이가 없는|창피해|귀여워|나쁜 영화|김수현,윤모 감독 단편모음전",감독
20163011,우리 손자 베스트,시나리오(각본),10004779,김수현,남자,감독,"우리 손자 베스트|연소, 석방, 폭발, 대적할 이가 없는|창피해|귀여워|나쁜 영화|김수현,윤모 감독 단편모음전",감독
20141591,한강블루스,감독,10055390,이무영,남자,감독,"한강블루스|아버지와 마리와 나|소년, 천국에 가다|철없는 아내와 파란만장한 남편 그리고 태권소녀|복수는 나의 것|피도 눈물도 없이|휴머니스트",감독
20141591,한강블루스,시나리오(각본),10055390,이무영,남자,감독,"한강블루스|아버지와 마리와 나|소년, 천국에 가다|철없는 아내와 파란만장한 남편 그리고 태권소녀|복수는 나의 것|피도 눈물도 없이|휴머니스트",감독
20141591,한강블루스,기획,10055390,이무영,남자,감독,"한강블루스|아버지와 마리와 나|소년, 천국에 가다|철없는 아내와 파란만장한 남편 그리고 태권소녀|복수는 나의 것|피도 눈물도 없이|휴머니스트",감독
20150258,홀리워킹데이,감독,20210467,이희원,여자,감독,홀리워킹데이,감독
20150258,홀리워킹데이,스토리,20210467,이희원,여자,감독,홀리워킹데이,감독
20150258,홀리워킹데이,촬영,20210467,이희원,여자,감독,홀리워킹데이,감독
20150258,홀리워킹데이,편집,20210467,이희원,여자,감독,홀리워킹데이,감독
20150258,홀리워킹데이,기획,20210467,이희원,여자,감독,홀리워킹데이,감독
20159772,수색역,감독,20175840,최승연,남자,감독,수색역|R2B: 리턴투베이스|미싱|꿈은 이루어진다|기절 3D,감독
20159772,수색역,시나리오(각본),20175840,최승연,남자,감독,수색역|R2B: 리턴투베이스|미싱|꿈은 이루어진다|기절 3D,감독
20159772,수색역,편집,20175840,최승연,남자,감독,수색역|R2B: 리턴투베이스|미싱|꿈은 이루어진다|기절 3D,감독
20149258,작은 형,감독,10040817,심광진,남자,감독,작은 형|이대근 이 댁은|불후의 명작,감독
20149258,작은 형,각색,10040817,심광진,남자,감독,작은 형|이대근 이 댁은|불후의 명작,감독
20160761,돈 맛,감독,10089612,홍수동,남자,감독,"돈 맛|매너선생님|챌린지 게임|알바생들|P.S. 걸|음란한 가족|공사중|나는 야한 여자가 좋다|설해|내비게이션|청춘학당 : 풍기문란 보쌈 야사|들개들|아티스트 봉만대|렛 미 아웃|가자, 장미여관으로|꼭두각시|롤플레이|스타: 빛나는 사랑|러브 콜|무산일기|워낭소리|우리 학교|안녕, 사요나라|송환|달, 실",감독
20160761,돈 맛,감독,20235546,백수호,남자,감독,돈 맛|엔조이닷컴,감독
20160761,돈 맛,편집,20235546,백수호,남자,감독,돈 맛|엔조이닷컴,감독
20160761,돈 맛,DI팀,20235546,백수호,남자,감독,돈 맛|엔조이닷컴,감독
20155385,흔들리는 물결,감독,20162812,김진도,남자,감독,흔들리는 물결|바람의 파이터|오구|와니와 준하,감독
20155385,흔들리는 물결,시나리오(각본),20162812,김진도,남자,감독,흔들리는 물결|바람의 파이터|오구|와니와 준하,감독
20161409,치킨게임,감독,20110814,박수영,남자,감독,"중2라도 괜찮아|두 번째 스물|돌이킬 수 없는|죽이러 갑니다|치킨게임|마이티 맨|가족 같은 개, 개 같은 가족|핵분열가족|비와 당신의 이야기|어떤 나들이|비트박스은준의이야기|나의사랑스러운아파트|암흑 속의 세 사람|방 안의 코끼리|8월 수요단편극장 ""인디 잔혹극장""|시선 너머|판타스틱 자살소동|9시 5분",감독
20161409,치킨게임,시나리오(각본),20110814,박수영,남자,감독,"중2라도 괜찮아|두 번째 스물|돌이킬 수 없는|죽이러 갑니다|치킨게임|마이티 맨|가족 같은 개, 개 같은 가족|핵분열가족|비와 당신의 이야기|어떤 나들이|비트박스은준의이야기|나의사랑스러운아파트|암흑 속의 세 사람|방 안의 코끼리|8월 수요단편극장 ""인디 잔혹극장""|시선 너머|판타스틱 자살소동|9시 5분",감독
20140256,딜쿠샤,감독,20188668,이세영,남자,감독,딜쿠샤|너를 부르마,감독
20140256,딜쿠샤,감독,20146447,김태영,남자,감독,광화문|딜쿠샤|마마|신성일의 행방불명|프락치,감독
20140256,딜쿠샤,배우,20146447,김태영,남자,감독,광화문|딜쿠샤|마마|신성일의 행방불명|프락치,감독
20140256,딜쿠샤,시나리오(각본),20146447,김태영,남자,감독,광화문|딜쿠샤|마마|신성일의 행방불명|프락치,감독
20140256,딜쿠샤,편집,20146447,김태영,남자,감독,광화문|딜쿠샤|마마|신성일의 행방불명|프락치,감독
20140256,딜쿠샤,기획,20146447,김태영,남자,감독,광화문|딜쿠샤|마마|신성일의 행방불명|프락치,감독
20140256,딜쿠샤,프로듀서,20146447,김태영,남자,감독,광화문|딜쿠샤|마마|신성일의 행방불명|프락치,감독
20140256,딜쿠샤,제작,20146447,김태영,남자,감독,광화문|딜쿠샤|마마|신성일의 행방불명|프락치,감독
20177981,밤치기,감독,20237286,정가영,여자,감독,하트|밤치기|비치온더비치|조인성을 좋아하세요|극장에서 한 생각.|간밤에 꾼 꿈|처음|내가 어때섷ㅎㅎ|너와 극장에서|여성감독 단편선_인디포럼 월례비행 12월|[인디포럼2016] 신작14 어느 날 내게 다가온 너|2015 GSFF 단편 경쟁 4|11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,감독
20177981,밤치기,배우,20237286,정가영,여자,감독,하트|밤치기|비치온더비치|조인성을 좋아하세요|극장에서 한 생각.|간밤에 꾼 꿈|처음|내가 어때섷ㅎㅎ|너와 극장에서|여성감독 단편선_인디포럼 월례비행 12월|[인디포럼2016] 신작14 어느 날 내게 다가온 너|2015 GSFF 단편 경쟁 4|11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,감독
20177981,밤치기,시나리오(각본),20237286,정가영,여자,감독,하트|밤치기|비치온더비치|조인성을 좋아하세요|극장에서 한 생각.|간밤에 꾼 꿈|처음|내가 어때섷ㅎㅎ|너와 극장에서|여성감독 단편선_인디포럼 월례비행 12월|[인디포럼2016] 신작14 어느 날 내게 다가온 너|2015 GSFF 단편 경쟁 4|11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,감독
20161806,비치온더비치,감독,20237286,정가영,여자,감독,하트|밤치기|비치온더비치|조인성을 좋아하세요|극장에서 한 생각.|간밤에 꾼 꿈|처음|내가 어때섷ㅎㅎ|너와 극장에서|여성감독 단편선_인디포럼 월례비행 12월|[인디포럼2016] 신작14 어느 날 내게 다가온 너|2015 GSFF 단편 경쟁 4|11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,감독
20161806,비치온더비치,배우,20237286,정가영,여자,감독,하트|밤치기|비치온더비치|조인성을 좋아하세요|극장에서 한 생각.|간밤에 꾼 꿈|처음|내가 어때섷ㅎㅎ|너와 극장에서|여성감독 단편선_인디포럼 월례비행 12월|[인디포럼2016] 신작14 어느 날 내게 다가온 너|2015 GSFF 단편 경쟁 4|11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,감독
20161806,비치온더비치,시나리오(각본),20237286,정가영,여자,감독,하트|밤치기|비치온더비치|조인성을 좋아하세요|극장에서 한 생각.|간밤에 꾼 꿈|처음|내가 어때섷ㅎㅎ|너와 극장에서|여성감독 단편선_인디포럼 월례비행 12월|[인디포럼2016] 신작14 어느 날 내게 다가온 너|2015 GSFF 단편 경쟁 4|11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,감독
20175865,너와 극장에서,감독,20237286,정가영,여자,감독,하트|밤치기|비치온더비치|조인성을 좋아하세요|극장에서 한 생각.|간밤에 꾼 꿈|처음|내가 어때섷ㅎㅎ|너와 극장에서|여성감독 단편선_인디포럼 월례비행 12월|[인디포럼2016] 신작14 어느 날 내게 다가온 너|2015 GSFF 단편 경쟁 4|11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,감독
20175865,너와 극장에서,배우,20237286,정가영,여자,감독,하트|밤치기|비치온더비치|조인성을 좋아하세요|극장에서 한 생각.|간밤에 꾼 꿈|처음|내가 어때섷ㅎㅎ|너와 극장에서|여성감독 단편선_인디포럼 월례비행 12월|[인디포럼2016] 신작14 어느 날 내게 다가온 너|2015 GSFF 단편 경쟁 4|11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,감독
20175865,너와 극장에서,시나리오(각본),20237286,정가영,여자,감독,하트|밤치기|비치온더비치|조인성을 좋아하세요|극장에서 한 생각.|간밤에 꾼 꿈|처음|내가 어때섷ㅎㅎ|너와 극장에서|여성감독 단편선_인디포럼 월례비행 12월|[인디포럼2016] 신작14 어느 날 내게 다가온 너|2015 GSFF 단편 경쟁 4|11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,감독
20175865,너와 극장에서,편집,20237286,정가영,여자,감독,하트|밤치기|비치온더비치|조인성을 좋아하세요|극장에서 한 생각.|간밤에 꾼 꿈|처음|내가 어때섷ㅎㅎ|너와 극장에서|여성감독 단편선_인디포럼 월례비행 12월|[인디포럼2016] 신작14 어느 날 내게 다가온 너|2015 GSFF 단편 경쟁 4|11월 단편 상상극장-제9회 대단한 단편영화제 수상작 모음,감독
20153316,블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들,감독,20112797,김성권,남자,감독,"블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들|블랙 가스펠|회복|신기전|모두들, 괜찮아요?",감독
20153316,블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들,감독,10057108,이임주,여자,감독,블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들|블랙 가스펠|용서|회복|모노폴리|파라다이스빌라,프로듀서
20166912,개인교수: 심화학습 (무삭제),감독,20226055,정태령,남자,감독,외박: 친구의 여자|개인교수: 심화학습 (무삭제)|입영전야|개인교수: 심화학습|하숙집 2 (무삭제)|하숙집 2,감독
20164697,하숙집 2 (무삭제),감독,20226055,정태령,남자,감독,외박: 친구의 여자|개인교수: 심화학습 (무삭제)|입영전야|개인교수: 심화학습|하숙집 2 (무삭제)|하숙집 2,감독
20186652,오늘도 평화로운,감독,20120681,백승기,남자,감독,"오늘도 평화로운|시발, 놈: 인류의 시작|숫호구",감독
20186652,오늘도 평화로운,시나리오(각본),20120681,백승기,남자,감독,"오늘도 평화로운|시발, 놈: 인류의 시작|숫호구",감독
20186652,오늘도 평화로운,제작,20120681,백승기,남자,감독,"오늘도 평화로운|시발, 놈: 인류의 시작|숫호구",감독
20186652,오늘도 평화로운,프로듀서,20120681,백승기,남자,감독,"오늘도 평화로운|시발, 놈: 인류의 시작|숫호구",감독
20152105,"시발, 놈: 인류의 시작",감독,20120681,백승기,남자,감독,"오늘도 평화로운|시발, 놈: 인류의 시작|숫호구",감독
20152105,"시발, 놈: 인류의 시작",배우,20120681,백승기,남자,감독,"오늘도 평화로운|시발, 놈: 인류의 시작|숫호구",감독
20152105,"시발, 놈: 인류의 시작",시나리오(각본),20120681,백승기,남자,감독,"오늘도 평화로운|시발, 놈: 인류의 시작|숫호구",감독
20152105,"시발, 놈: 인류의 시작",프로듀서,20120681,백승기,남자,감독,"오늘도 평화로운|시발, 놈: 인류의 시작|숫호구",감독
20152105,"시발, 놈: 인류의 시작",촬영,20120681,백승기,남자,감독,"오늘도 평화로운|시발, 놈: 인류의 시작|숫호구",감독
20152105,"시발, 놈: 인류의 시작",편집,20120681,백승기,남자,감독,"오늘도 평화로운|시발, 놈: 인류의 시작|숫호구",감독
20152105,"시발, 놈: 인류의 시작",폴리,20120681,백승기,남자,감독,"오늘도 평화로운|시발, 놈: 인류의 시작|숫호구",감독
20154428,야근 대신 뜨개질,감독,20214911,박소현,여자,감독,"사막을 건너 호수를 지나|구르는 돌처럼|야근 대신 뜨개질|자, 이제 댄스타임|바람이 불어오는 곳|우리 학교",감독
20154428,야근 대신 뜨개질,시나리오(각본),20214911,박소현,여자,감독,"사막을 건너 호수를 지나|구르는 돌처럼|야근 대신 뜨개질|자, 이제 댄스타임|바람이 불어오는 곳|우리 학교",감독
20154428,야근 대신 뜨개질,촬영,20214911,박소현,여자,감독,"사막을 건너 호수를 지나|구르는 돌처럼|야근 대신 뜨개질|자, 이제 댄스타임|바람이 불어오는 곳|우리 학교",감독
20154428,야근 대신 뜨개질,편집,20214911,박소현,여자,감독,"사막을 건너 호수를 지나|구르는 돌처럼|야근 대신 뜨개질|자, 이제 댄스타임|바람이 불어오는 곳|우리 학교",감독
20142221,경계,감독,10026800,문정현,남자,감독,이산자|경계|붕괴|가면놀이|용산|할매꽃|슬로브핫의 딸들|송환|김종태의 꿈|저수지의 개들 take 2. 낙동강 (with 바드&정민아)|영산강 사람들|강의 진실,감독
20142221,경계,배우,10026800,문정현,남자,감독,이산자|경계|붕괴|가면놀이|용산|할매꽃|슬로브핫의 딸들|송환|김종태의 꿈|저수지의 개들 take 2. 낙동강 (with 바드&정민아)|영산강 사람들|강의 진실,감독
20142221,경계,감독,10085020,블라디미르 토도로비치,남자,감독,경계|워터 핸드,감독
20142221,경계,배우,10085020,블라디미르 토도로비치,남자,감독,경계|워터 핸드,감독
20142221,경계,감독,20177121,다니엘 루디 하리얀토,남자,감독,경계|감옥과 천국,감독
20142221,경계,배우,20177121,다니엘 루디 하리얀토,남자,감독,경계|감옥과 천국,감독
20120422,거미의 땅,감독,10028435,박경태,남자,감독,임신한 나무와 도깨비|거미의 땅|사당동 더하기 22|나와 부엉이,감독
20120422,거미의 땅,시나리오(각본),10028435,박경태,남자,감독,임신한 나무와 도깨비|거미의 땅|사당동 더하기 22|나와 부엉이,감독
20120422,거미의 땅,편집,10028435,박경태,남자,감독,임신한 나무와 도깨비|거미의 땅|사당동 더하기 22|나와 부엉이,감독
20120422,거미의 땅,촬영,10028435,박경태,남자,감독,임신한 나무와 도깨비|거미의 땅|사당동 더하기 22|나와 부엉이,감독
20120422,거미의 땅,감독,10003940,김동령,여자,감독,임신한 나무와 도깨비|거미의 땅|아메리칸 앨리|로스트&파운드,감독
20120422,거미의 땅,시나리오(각본),10003940,김동령,여자,감독,임신한 나무와 도깨비|거미의 땅|아메리칸 앨리|로스트&파운드,감독
20120422,거미의 땅,편집,10003940,김동령,여자,감독,임신한 나무와 도깨비|거미의 땅|아메리칸 앨리|로스트&파운드,감독
20120422,거미의 땅,촬영,10003940,김동령,여자,감독,임신한 나무와 도깨비|거미의 땅|아메리칸 앨리|로스트&파운드,감독
20158744,짐작보다 따뜻하게,감독,20150940,이상민,남자,감독,짐작보다 따뜻하게|잘 알지도 못하면서|해변의 여인|천군|초승달과 밤배|여행|마스터 클래스의 산책,연출팀
20158744,짐작보다 따뜻하게,시나리오(각본),20150940,이상민,남자,감독,짐작보다 따뜻하게|잘 알지도 못하면서|해변의 여인|천군|초승달과 밤배|여행|마스터 클래스의 산책,연출팀
20155485,소녀와 여자,감독,20130020,김효정,여자,감독,"밤섬해적단 서울불바다|소녀와 여자|특종: 량첸살인기|논픽션 다이어리|안녕?! 오케스트라|트럭|호로비츠를 위하여|역도산|싱글즈|결혼은, 미친짓이다|화산고|무사|킬리만자로|행복한 장의사|해적단 강정가다|Jam Docu 강정",프로듀서
20155485,소녀와 여자,프로듀서,20130020,김효정,여자,감독,"밤섬해적단 서울불바다|소녀와 여자|특종: 량첸살인기|논픽션 다이어리|안녕?! 오케스트라|트럭|호로비츠를 위하여|역도산|싱글즈|결혼은, 미친짓이다|화산고|무사|킬리만자로|행복한 장의사|해적단 강정가다|Jam Docu 강정",프로듀서
20155485,소녀와 여자,제작,20130020,김효정,여자,감독,"밤섬해적단 서울불바다|소녀와 여자|특종: 량첸살인기|논픽션 다이어리|안녕?! 오케스트라|트럭|호로비츠를 위하여|역도산|싱글즈|결혼은, 미친짓이다|화산고|무사|킬리만자로|행복한 장의사|해적단 강정가다|Jam Docu 강정",프로듀서
20155485,소녀와 여자,시나리오(각본),20130020,김효정,여자,감독,"밤섬해적단 서울불바다|소녀와 여자|특종: 량첸살인기|논픽션 다이어리|안녕?! 오케스트라|트럭|호로비츠를 위하여|역도산|싱글즈|결혼은, 미친짓이다|화산고|무사|킬리만자로|행복한 장의사|해적단 강정가다|Jam Docu 강정",프로듀서
