,영화명,개봉일,점유율집계일,개봉n일차(int),상영횟수,스크린수,좌석수,좌석판매율,매출액,누적매출액,관객수,누적관객수,F-rated,장르,배급사,감독1성별,작가성별,배우성별,F등급
1305,살인자의 기억법,2017-09-06,2017-10-14,38,1,1,72,8.3,54000,21365000492,6,2656541,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1306,살인자의 기억법,2017-09-06,2017-10-15,39,1,1,72,19.4,103000,21365103492,14,2656555,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1307,살인자의 기억법,2017-09-06,2017-10-17,41,1,1,72,1.4,5000,21365108492,1,2656556,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1308,살인자의 기억법,2017-09-06,2017-10-18,42,1,1,72,1.4,9000,21365117492,1,2656557,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1309,살인자의 기억법,2017-09-06,2017-10-19,43,20,20,3104,12.9,2000000,21367117492,400,2656957,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1310,살인자의 기억법,2017-09-06,2017-10-20,44,20,20,2920,13.7,2000000,21369117492,400,2657357,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1311,살인자의 기억법,2017-09-06,2017-10-21,45,5,5,1156,8.7,500000,21369617492,100,2657457,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1312,살인자의 기억법,2017-09-06,2017-10-22,46,5,5,1156,8.7,500000,21370117492,100,2657557,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1313,살인자의 기억법,2017-09-06,2017-10-23,47,5,5,1072,9.3,500000,21370617492,100,2657657,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1314,살인자의 기억법,2017-09-06,2017-10-24,48,5,5,1072,9.3,500000,21371117492,100,2657757,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1315,살인자의 기억법,2017-09-06,2017-10-25,49,5,5,1014,9.9,500000,21371617492,100,2657857,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1316,살인자의 기억법,2017-09-06,2017-10-26,50,5,5,1015,9.9,500000,21372117492,100,2657957,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1317,살인자의 기억법,2017-09-06,2017-10-27,51,5,5,1082,9.2,500000,21372617492,100,2658057,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1318,살인자의 기억법,2017-09-06,2017-10-28,52,5,5,1174,8.5,500000,21373117492,100,2658157,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1319,살인자의 기억법,2017-09-06,2017-10-29,53,5,5,1170,8.6,500000,21373617492,100,2658257,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1320,살인자의 기억법,2017-09-06,2017-10-30,54,5,5,1311,7.6,500000,21374117492,100,2658357,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1321,살인자의 기억법,2017-09-06,2017-10-31,55,5,5,1094,9.1,500000,21374617492,100,2658457,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1322,살인자의 기억법,2017-09-06,2017-11-01,56,5,5,1015,9.9,500000,21375117492,100,2658557,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1323,살인자의 기억법,2017-09-06,2017-11-09,64,1,1,285,10.5,150000,21375267492,30,2658587,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1324,살인자의 기억법,2017-09-06,2017-12-02,87,1,1,306,0.7,20000,21375287492,2,2658589,0,"범죄,스릴러",(주)쇼박스,남자,남자,남자,0
1325,아이 캔 스피크,2017-09-21,2017-09-06,-15,32,28,7470,99.3,61048000,61048000,7414,7414,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1326,아이 캔 스피크,2017-09-21,2017-09-09,-12,10,10,2525,100.0,25124000,86172000,2525,9939,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1327,아이 캔 스피크,2017-09-21,2017-09-11,-10,13,13,2350,100.0,18800000,104972000,2350,12289,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1328,아이 캔 스피크,2017-09-21,2017-09-12,-9,6,6,1052,100.4,8448000,113420000,1056,13345,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1329,아이 캔 스피크,2017-09-21,2017-09-13,-8,10,9,2452,73.9,14488000,127908000,1811,15156,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1330,아이 캔 스피크,2017-09-21,2017-09-14,-7,12,12,2334,99.6,18600000,146508000,2325,17481,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1331,아이 캔 스피크,2017-09-21,2017-09-15,-6,1,1,72,98.6,568000,147076000,71,17552,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1332,아이 캔 스피크,2017-09-21,2017-09-16,-5,10,10,2354,80.5,16883200,163959200,1896,19448,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1333,아이 캔 스피크,2017-09-21,2017-09-17,-4,10,10,2516,70.4,16146200,180105400,1770,21218,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1334,아이 캔 스피크,2017-09-21,2017-09-18,-3,17,17,3413,100.0,27664000,207769400,3413,24631,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1335,아이 캔 스피크,2017-09-21,2017-09-19,-2,37,37,7501,85.0,47205000,254974400,6378,31009,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1336,아이 캔 스피크,2017-09-21,2017-09-20,-1,4,4,888,56.6,3756000,258730400,503,31512,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1337,아이 캔 스피크,2017-09-21,2017-09-21,0,5100,1004,960608,9.1,634048900,892779300,87136,118648,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1338,아이 캔 스피크,2017-09-21,2017-09-22,1,5342,1026,1002851,12.1,977151436,1869930736,121355,240003,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1339,아이 캔 스피크,2017-09-21,2017-09-23,2,6123,1140,1184235,20.5,1998688724,3868619460,242986,482989,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1340,아이 캔 스피크,2017-09-21,2017-09-24,3,5987,1122,1160791,21.0,1999592600,5868212060,243340,726329,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1341,아이 캔 스피크,2017-09-21,2017-09-25,4,5388,1039,1010464,8.6,634330300,6502542360,87182,813511,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1342,아이 캔 스피크,2017-09-21,2017-09-26,5,5411,1075,1007226,8.7,627873600,7130415960,87456,900967,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1343,아이 캔 스피크,2017-09-21,2017-09-27,6,3952,934,588401,21.5,728527400,7858943360,126570,1027537,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1344,아이 캔 스피크,2017-09-21,2017-09-28,7,3969,887,586382,12.4,518518100,8377461460,72396,1099933,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1345,아이 캔 스피크,2017-09-21,2017-09-29,8,4219,937,626592,19.1,928975874,9306437334,119762,1219695,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1346,아이 캔 스피크,2017-09-21,2017-09-30,9,4303,901,641297,31.6,1614206780,10920644114,202900,1422595,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1347,아이 캔 스피크,2017-09-21,2017-10-01,10,4262,897,636641,35.6,1848068600,12768712714,226757,1649352,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1348,아이 캔 스피크,2017-09-21,2017-10-02,11,4352,921,649214,33.8,1596664100,14365376814,219081,1868433,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1349,아이 캔 스피크,2017-09-21,2017-10-03,12,2592,717,351701,39.8,1155429400,15520806214,139816,2008249,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1350,아이 캔 스피크,2017-09-21,2017-10-04,13,2691,774,374814,51.9,1622726150,17143532364,194624,2202873,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1351,아이 캔 스피크,2017-09-21,2017-10-05,14,2806,806,397739,51.1,1656946500,18800478864,203407,2406280,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1352,아이 캔 스피크,2017-09-21,2017-10-06,15,2658,790,375931,51.5,1551230679,20351709543,193628,2599908,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1353,아이 캔 스피크,2017-09-21,2017-10-07,16,2566,783,358883,39.8,1147597343,21499306886,142788,2742696,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1354,아이 캔 스피크,2017-09-21,2017-10-08,17,2457,756,337210,37.6,1027218200,22526525086,126906,2869602,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1355,아이 캔 스피크,2017-09-21,2017-10-09,18,2349,717,320049,35.0,879636800,23406161886,111997,2981599,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1356,아이 캔 스피크,2017-09-21,2017-10-10,19,2166,614,281482,7.4,147187300,23553349186,20777,3002376,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1357,아이 캔 스피크,2017-09-21,2017-10-11,20,2168,593,279566,9.2,180454900,23733804086,25723,3028099,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1358,아이 캔 스피크,2017-09-21,2017-10-12,21,1189,475,145337,11.5,114015300,23847819386,16737,3044836,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1359,아이 캔 스피크,2017-09-21,2017-10-13,22,1234,517,150924,15.6,175094400,24022913786,23524,3068360,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1360,아이 캔 스피크,2017-09-21,2017-10-14,23,1201,489,151508,25.2,308027600,24330941386,38123,3106483,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1361,아이 캔 스피크,2017-09-21,2017-10-15,24,1159,482,145253,23.9,280653900,24611595286,34703,3141186,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1362,아이 캔 스피크,2017-09-21,2017-10-16,25,1220,475,152663,8.5,90413900,24702009186,12953,3154139,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1363,아이 캔 스피크,2017-09-21,2017-10-17,26,1206,492,152753,9.4,98103700,24800112886,14416,3168555,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1364,아이 캔 스피크,2017-09-21,2017-10-18,27,1232,498,157294,10.5,111743900,24911856786,16538,3185093,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1365,아이 캔 스피크,2017-09-21,2017-10-19,28,380,242,48811,16.2,51945700,24963802486,7925,3193018,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1366,아이 캔 스피크,2017-09-21,2017-10-20,29,385,238,48939,16.4,58002100,25021804586,8040,3201058,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1367,아이 캔 스피크,2017-09-21,2017-10-21,30,400,248,50279,22.6,90341000,25112145586,11360,3212418,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1368,아이 캔 스피크,2017-09-21,2017-10-22,31,400,258,51057,21.3,86936200,25199081786,10882,3223300,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1369,아이 캔 스피크,2017-09-21,2017-10-23,32,409,249,53279,9.8,34311000,25233392786,5215,3228515,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1370,아이 캔 스피크,2017-09-21,2017-10-24,33,412,247,52272,8.8,31535800,25264928586,4623,3233138,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1371,아이 캔 스피크,2017-09-21,2017-10-25,34,162,140,24629,56.9,61819000,25326747586,14017,3247155,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1372,아이 캔 스피크,2017-09-21,2017-10-26,35,122,98,16407,26.9,25795800,25352543386,4406,3251561,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1373,아이 캔 스피크,2017-09-21,2017-10-27,36,107,82,13837,16.9,17164700,25369708086,2336,3253897,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1374,아이 캔 스피크,2017-09-21,2017-10-28,37,83,66,10733,20.1,16793700,25386501786,2157,3256054,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1375,아이 캔 스피크,2017-09-21,2017-10-29,38,80,63,10640,20.7,17079600,25403581386,2206,3258260,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1376,아이 캔 스피크,2017-09-21,2017-10-30,39,120,89,16218,14.4,13354600,25416935986,2335,3260595,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1377,아이 캔 스피크,2017-09-21,2017-10-31,40,112,87,14983,12.5,12263800,25429199786,1876,3262471,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1378,아이 캔 스피크,2017-09-21,2017-11-01,41,112,80,15284,15.5,15255900,25444455686,2365,3264836,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1379,아이 캔 스피크,2017-09-21,2017-11-02,42,21,21,2663,49.8,6831000,25451286686,1326,3266162,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1380,아이 캔 스피크,2017-09-21,2017-11-03,43,20,18,2139,23.7,3696500,25454983186,507,3266669,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1381,아이 캔 스피크,2017-09-21,2017-11-04,44,13,12,1345,15.3,1635500,25456618686,206,3266875,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1382,아이 캔 스피크,2017-09-21,2017-11-05,45,13,12,1359,14.4,1563000,25458181686,195,3267070,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1383,아이 캔 스피크,2017-09-21,2017-11-06,46,20,19,2487,44.9,5523000,25463704686,1116,3268186,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1384,아이 캔 스피크,2017-09-21,2017-11-07,47,17,17,2131,38.2,4287000,25467991686,813,3268999,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1385,아이 캔 스피크,2017-09-21,2017-11-08,48,16,15,1794,35.5,3561500,25471553186,636,3269635,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1386,아이 캔 스피크,2017-09-21,2017-11-09,49,9,9,1236,49.0,3276000,25474829186,606,3270241,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1387,아이 캔 스피크,2017-09-21,2017-11-10,50,7,6,772,46.8,1870500,25476699686,361,3270602,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1388,아이 캔 스피크,2017-09-21,2017-11-11,51,5,5,739,19.2,956000,25477655686,142,3270744,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1389,아이 캔 스피크,2017-09-21,2017-11-12,52,2,2,257,13.6,259000,25477914686,35,3270779,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1390,아이 캔 스피크,2017-09-21,2017-11-13,53,8,6,695,13.7,548000,25478462686,95,3270874,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1391,아이 캔 스피크,2017-09-21,2017-11-14,54,10,7,820,12.6,646500,25479109186,103,3270977,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1392,아이 캔 스피크,2017-09-21,2017-11-15,55,4,4,360,72.2,1603000,25480712186,260,3271237,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1393,아이 캔 스피크,2017-09-21,2017-11-16,56,1,1,104,4.8,33000,25480745186,5,3271242,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1394,아이 캔 스피크,2017-09-21,2017-11-17,57,5,5,572,49.1,1458000,25482203186,281,3271523,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1395,아이 캔 스피크,2017-09-21,2017-11-18,58,3,3,403,76.2,1690000,25483893186,307,3271830,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1396,아이 캔 스피크,2017-09-21,2017-11-20,60,2,1,80,8.8,44000,25483937186,7,3271837,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1397,아이 캔 스피크,2017-09-21,2017-11-21,61,2,2,207,58.5,605000,25484542186,121,3271958,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1398,아이 캔 스피크,2017-09-21,2017-11-23,63,2,2,268,100.0,1230000,25485772186,268,3272226,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1399,아이 캔 스피크,2017-09-21,2017-11-24,64,1,1,135,100.0,1080000,25486852186,135,3272361,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1400,아이 캔 스피크,2017-09-21,2017-11-27,67,1,1,40,12.5,32000,25486884186,5,3272366,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1401,아이 캔 스피크,2017-09-21,2017-11-28,68,5,4,269,69.1,1079000,25487963186,186,3272552,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1402,아이 캔 스피크,2017-09-21,2017-11-29,69,7,7,908,77.1,3950000,25491913186,700,3273252,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1403,아이 캔 스피크,2017-09-21,2017-11-30,70,2,2,307,100.0,1528000,25493441186,307,3273559,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1404,아이 캔 스피크,2017-09-21,2017-12-01,71,2,2,193,100.0,1251000,25494692186,193,3273752,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1405,아이 캔 스피크,2017-09-21,2017-12-02,72,2,2,598,100.2,5873000,25500565186,599,3274351,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1406,아이 캔 스피크,2017-09-21,2017-12-03,73,2,2,106,88.7,555000,25501120186,94,3274445,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1407,아이 캔 스피크,2017-09-21,2017-12-04,74,2,1,80,27.5,144000,25501264186,22,3274467,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1408,아이 캔 스피크,2017-09-21,2017-12-05,75,4,4,341,80.4,1361000,25502625186,274,3274741,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1409,아이 캔 스피크,2017-09-21,2017-12-06,76,10,9,884,83.8,3802000,25506427186,741,3275482,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1410,아이 캔 스피크,2017-09-21,2017-12-07,77,1,1,289,69.2,1000000,25507427186,200,3275682,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1411,아이 캔 스피크,2017-09-21,2017-12-08,78,3,3,630,40.3,1102000,25508529186,254,3275936,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1412,아이 캔 스피크,2017-09-21,2017-12-09,79,1,1,413,7.5,93000,25508622186,31,3275967,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1413,아이 캔 스피크,2017-09-21,2017-12-11,81,5,5,677,61.3,2427000,25511049186,415,3276382,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1414,아이 캔 스피크,2017-09-21,2017-12-12,82,12,12,1902,84.4,8558000,25519607186,1605,3277987,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1415,아이 캔 스피크,2017-09-21,2017-12-13,83,6,6,775,29.7,1251000,25520858186,230,3278217,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1416,아이 캔 스피크,2017-09-21,2017-12-14,84,3,3,324,90.7,1622000,25522480186,294,3278511,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1417,아이 캔 스피크,2017-09-21,2017-12-15,85,7,5,504,47.0,993000,25523473186,237,3278748,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1418,아이 캔 스피크,2017-09-21,2017-12-18,88,1,1,40,15.0,48000,25523521186,6,3278754,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1419,아이 캔 스피크,2017-09-21,2017-12-20,90,2,2,76,40.8,188000,25523709186,31,3278785,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1420,아이 캔 스피크,2017-09-21,2017-12-21,91,2,2,225,81.3,1115000,25524824186,183,3278968,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1421,아이 캔 스피크,2017-09-21,2017-12-22,92,1,1,128,98.4,504000,25525328186,126,3279094,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1422,아이 캔 스피크,2017-09-21,2017-12-26,96,1,1,97,100.0,388000,25525716186,97,3279191,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1423,아이 캔 스피크,2017-09-21,2017-12-28,98,1,1,293,35.8,735000,25526451186,105,3279296,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1424,아이 캔 스피크,2017-09-21,2018-01-19,120,6,6,868,12.7,640000,25527091186,110,3279406,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1425,아이 캔 스피크,2017-09-21,2018-01-20,121,3,3,417,36.5,878200,25527969386,152,3279558,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1426,아이 캔 스피크,2017-09-21,2018-01-21,122,5,5,695,19.6,776000,25528745386,136,3279694,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1427,아이 캔 스피크,2017-09-21,2018-01-26,127,4,4,518,11.2,351000,25529096386,58,3279752,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1428,아이 캔 스피크,2017-09-21,2018-01-27,128,4,4,583,12.9,431000,25529527386,75,3279827,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1429,아이 캔 스피크,2017-09-21,2018-01-28,129,1,1,146,13.7,123600,25529650986,20,3279847,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1430,아이 캔 스피크,2017-09-21,2018-02-01,133,3,3,426,59.2,1260000,25530910986,252,3280099,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1431,아이 캔 스피크,2017-09-21,2018-02-07,139,1,1,186,77.4,1304000,25532214986,144,3280243,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1432,아이 캔 스피크,2017-09-21,2018-03-13,173,1,1,55,100.0,275000,25532489986,55,3280298,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
1433,아이 캔 스피크,2017-09-21,2018-04-24,215,3,3,483,68.9,1974000,25534463986,333,3280631,2,코미디,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",남자,여자,여자,2
