순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
351,비치하트애솔,2015.1.29,"1,563,200",0.0%,"1,827,700",234,279,5,60,한국,한국,윤윤상회,골든타이드픽처스(주),청소년관람불가,"멜로/로맨스,드라마",이난,"권현상,박란,백동현,최영미,최한솔,윤여진,이소정,이은우,이민지,진용욱,오대환,박명신,서준영"
86,어우동: 주인 없는 꽃,2015.1.29,"60,141,000",0.0%,"68,421,000","12,203","13,123",19,381,한국,한국,"(유)조이앤컨텐츠그룹,㈜리필름",(주)드림팩트엔터테인먼트,청소년관람불가,멜로/로맨스,이수성,"백도빈,송은채,여욱환,남경읍,이종민,이탁건,임준혁,장현희,정서경,박종환,정지나,조경민,주창욱,서재호,최충열,송유진,양정민,이건우,이광기,김선웅,김아람,이상헌,이성근,황소라,황정훈,황주호,정태성,이봄"
123,망원동 인공위성,2015.2.5,"19,509,200",0.0%,"20,876,700","2,560","2,972",21,410,한국,한국,플레인 픽처스,(주)시네마달,12세이상관람가,다큐멘터리,김형주,"송호준,조성윤,송호준,유지선,홍성훈"
54,최강전사 미니특공대 : 새로운 악당의 습격,2015.2.5,"1,171,479,200",0.1%,"1,171,479,200","155,348","155,348",318,"4,610",한국,한국,(주)삼지애니메이션,에이원엔터테인먼트,전체관람가,애니메이션,이영준,"엄상현,전태열,신용우"
17,쎄시봉,2015.2.5,"13,571,515,911",1.5%,"13,571,515,911","1,715,370","1,715,370",829,"51,744",한국,한국,"유한회사 제이필름,(주)무브픽쳐스",씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,코미디,드라마",김현석,"김윤석,정우,한효주,김희애,진구,장현성,강하늘,조복래,김인권,장미진,강명찬,정수교,조성관,천준호,최남주,최성택,최성택,최충열,송민석,박소담,오하늬,윤준호,이미소,김승찬,이병훈,이상희,이승현,안재홍,이대연,이동훈,권해효,최유화"
9,조선명탐정 : 사라진 놉의 딸,2015.2.11,"30,456,879,428",3.5%,"30,456,879,428","3,872,015","3,872,015",825,"80,499",한국,한국,청년필름(주),(주)쇼박스,12세이상관람가,"사극,코미디,어드벤처",김석윤,"김명민,오달수,이연희,강다현,전건익,정명철,박지선,배영민,정혜은,조관우,조명행,최지명,송병철,김나현,이경용,이귀현,이낙준,한대룡,이선도,이성동,이용우,김태환,정원중,남윤나,류광일,류현상,최무성,김원해,우현,황정민,이정은,박수영"
107,꿈보다 해몽,2015.2.12,"30,817,700",0.0%,"32,698,900","4,179","4,414",36,724,한국,한국,영화사 벽돌,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"드라마,코미디",이광국,"유준상,신동미,김강현,이채은,이주원,박수민,서영화,윤영민,백수장,이봉련"
198,기화,2015.2.26,"5,753,500",0.0%,"5,753,500",831,831,5,41,한국,한국,아방가르드 필름,아방가르드 필름,청소년관람불가,"드라마,코미디,가족",문정윤,"홍희용,백승철,김현준,손민지,이제현,박수빈,장민우,장선희,정광호,정동규,조성진,조연,조진철,심정희,오주환,김성우,이민주,이유진"
122,조류인간,2015.2.26,"20,120,700",0.0%,"20,685,500","2,640","2,738",21,412,한국,한국,(주) 루스이소니도스,(주) 루스이소니도스,15세이상관람가,드라마,신연식,"김정팔,소이,정한비,강신효,임동훈,배영민,신연식,신연식,이새별,김장호,이연진,최종률,이유미"
151,개: dog eat dog,2015.3.5,"11,970,000",0.0%,"11,970,000","1,505","1,505",12,179,한국,한국,"어썸피플,어썸픽쳐스","어썸피플,어뮤즈",청소년관람불가,"범죄,드라마","황욱,박민우","김선빈,곽민호,정준교,이하민,박형준,정완희,강필선,공민정"
36,순수의 시대,2015.3.5,"3,740,948,828",0.4%,"3,740,948,828","469,891","469,891",546,"23,623",한국,한국,"(주)화인웍스,(주)키메이커",씨제이이앤엠(주),청소년관람불가,"사극,드라마",안상훈,"신하균,장혁,강한나,강하늘,박혜준,정현국,권승구,서지오,권지훈,천준호,최아람,양영조,김경애,오하늬,윤민규,이광기,김민수,이상민,이수민,손병호,박갑진,최무성,기주봉,이재용,문영동,조희봉,황금희,성유빈"
34,헬머니,2015.3.5,"4,120,166,972",0.5%,"4,120,166,972","522,929","522,929",422,"24,846",한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온",(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,코미디,신한솔,"김수미,정만식,김정태,이태란,홍성덕,박승찬,이형빈,강경탁,임재수,박은영,박지영,박혜진,정진혁,채승훈,선현철,손재영,김달선,유병선,유용욱,윤수진,이강철,이규섭,김홍파,한진원,이성민,이승준,이영은,이영은,이은미,김지훈,김원해,이승천,박준금,정혜선,김영옥,길해연,지대한,조영진,장원영,권병길,박충선,김정영,이정은,정이랑"
50,소셜포비아,2015.3.12,"1,964,654,963",0.2%,"1,965,842,163","249,828","250,031",368,"15,161",한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"스릴러,드라마",홍석재,"변요한,이주승,하윤경,이강욱,류준열,배유람,임지호,엄기성,하상명,전신환,김종수,남문철,오희준,박근록,박예영"
28,살인의뢰,2015.3.12,"6,986,456,737",0.8%,"6,986,456,737","855,980","855,980",646,"35,244",한국,한국,(주)미인픽쳐스,씨네그루(주)다우기술,청소년관람불가,"범죄,스릴러",손용호,"김상경,김성균,박성웅,윤승아,조재윤,김의성,기주봉,홍성덕,오대환,이정훈,이진수,박소희,박일우,박혜미,송영창,태욱,김덕순,이다희,이상인,이용출,임종윤"
276,몽골리안 프린세스,2015.3.19,"3,254,000",0.0%,"3,254,000",424,424,4,81,한국,한국,키호테,(주)영화사 조제,청소년관람불가,"멜로/로맨스,드라마",정단우,"정단우,엘리자베스 가르시아,박하나,박혜진,김종수,이태경,김영"
109,그라운드의 이방인,2015.3.19,"26,013,000",0.0%,"26,163,000","3,975","4,000",28,630,한국,한국,㈜인디스토리,㈜인디스토리,전체관람가,다큐멘터리,김명준,"김근,양시철,배수찬,권해효,박용진,정원덕,조은성,김정아"
78,태양을 쏴라,2015.3.19,"126,046,400",0.0%,"126,046,400","17,444","17,444",156,"1,983",한국,한국,필름라인,(유)조이앤시네마,청소년관람불가,멜로/로맨스,김태식,"강지환,윤진서,박정민,안석환,윤성준"
10,스물,2015.3.25,"23,563,421,686",2.7%,"23,563,421,686","3,044,811","3,044,811",926,"100,161",한국,한국,"(주)영화나무,(주)아이에이치큐",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",이병헌,"김우빈,이준호,강하늘,정덕희,주창욱,권지훈,오하늬,오현경,이성두,정소민,안재홍,이유비,김의성,김종수,민지,황미영,서호철,박명신,양현민,허준석,한준우,백수희,차민지"
105,세계일주,2015.3.26,"32,479,400",0.0%,"32,479,400","4,449","4,449",56,519,한국,한국,(주)쿠나,(주)나이너스엔터테인먼트,12세이상관람가,"가족,어드벤처",이항배,"김정태,박하영,구승현,최정우,지대한,나윤성,이종경,손여은,성유빈"
98,맛있는 택배,2015.4.2,"31,122,000",0.0%,"31,122,000","6,276","6,276",50,130,한국,한국,(주)로드하우스,노바엔터테인먼트,청소년관람불가,멜로/로맨스,기대호,"송기준,윤원선,이성민,이예은,이원"
73,파울볼,2015.4.2,"235,292,500",0.0%,"235,292,500","31,137","31,137",231,"3,859",한국,한국,(주)티피에스컴퍼니,오퍼스픽쳐스(유),전체관람가,다큐멘터리,"조정래,김보경","김성근,조진웅,박지은,박진영,설재훈,이경태,이동현,이상훈,이상훈,이성진,이승엽,이승재,이승주"
214,후쿠시마의 미래,2015.4.9,"4,818,000",0.0%,"5,796,000",721,927,7,126,한국,한국,(주)리키필름,(주)인디플러그,전체관람가,다큐멘터리,이홍기,김미화
57,화장,2015.4.9,"1,073,035,100",0.1%,"1,073,964,100","142,382","142,519",327,"13,811",한국,한국,(주)명필름,(주)리틀빅픽쳐스,청소년관람불가,드라마,임권택,"안성기,김규리,김호정,박혜미,윤종호,이소정,이은경,안석환,연우진,김병춘,주현"
21,장수상회,2015.4.9,"8,737,364,643",1.0%,"8,737,364,643","1,165,780","1,165,780",688,"52,928",한국,한국,"(주)빅픽쳐,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,드라마",강제규,"박해빛나,박근형,윤여정,조진웅,한지민,황우슬혜,문가영,찬열,장문규,이준혁,윤소희,백일섭,박소연,이제욱,강석민,박지혜,정해인,최대영,최승훈,송동규,유원준,유원준,윤상훈,윤여정,이강희,임하룡,홍성일,이보영,이상수,이수지,이언정,김재화,남문철,박나예,남명렬,염혜란,박경혜"
317,다이빙벨: 진실은 침몰하지 않습니다,2015.4.16,"2,209,000",0.0%,"2,209,000",300,300,4,58,한국,한국,"아시아프레스,(주)씨네포트",(주)시네마달,15세이상관람가,다큐멘터리,"이상호,안해룡",
88,검은손,2015.4.16,"89,815,665",0.0%,"89,815,665","11,650","11,650",178,"2,572",한국,한국,골든타이드픽처스(주),(주)스톰픽쳐스코리아,청소년관람불가,공포(호러),박재식,"김성수,한고은,배그린,신정선,전현숙,서범석,한성아,이철민,유하복,차은재"
251,미궁: 비밀애,2015.4.23,"2,642,000",0.0%,"2,642,000",513,513,20,47,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,스릴러",조조 히데오,김민기
106,반짝이는 박수 소리,2015.4.23,"27,680,600",0.0%,"27,991,100","4,389","4,479",21,597,한국,한국,영화사 낭만,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,이길보라,"이상국,길경희,이길보라,이광희,정임순,이광희"
67,약장수,2015.4.23,"314,542,400",0.0%,"314,542,400","44,214","44,214",282,"4,312",한국,한국,(주)26컴퍼니,"(주)대명문화공장,(주)나이너스엔터테인먼트",15세이상관람가,드라마,조치언,"김인권,박철민,이주실,임석진,강일수,박지윤,박혜진,최민혁,윤준혁,이은주,김형범,장소연,조민기,이찬호,김기연"
35,위험한 상견례 2,2015.4.29,"3,575,384,754",0.4%,"3,575,384,754","472,693","472,693",429,"18,409",한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온,(주)마음에드는영화사","롯데쇼핑㈜롯데엔터테인먼트,(주)마인스 엔터테인먼트",15세이상관람가,"멜로/로맨스,코미디",김진영,"진세연,홍종현,신정근,임수연,정명호,박진수,박태규,조영란,조용재,오재호,유성진,이동민,이상현,이상협,이석현,차종호,이철민,김선영,신대섭,박은혜,이정현,김응수"
20,차이나타운,2015.4.29,"11,990,370,378",1.4%,"11,990,370,378","1,472,106","1,472,106",551,"45,137",한국,한국,폴룩스픽쳐스(주),CGV아트하우스,청소년관람불가,"범죄,드라마",한준희,"김혜수,김고은,엄태구,박보검,고경표,오대환,배유람,이혁준,백동현,노경섭,권지훈,김경애,오유진,우종현,유지현,김성종,이상희,이수경,김수안,정석용,이대연,이루리,안재홍,기주봉,조복래,이민지,백수장,조현철,차래형,우상기,주예지,이해운"
231,플랑크 상수,2015.4.30,"4,953,500",0.0%,"4,953,500",604,604,5,94,한국,한국,(주)영화사 조제,하준사,청소년관람불가,"드라마,판타지,코미디",조성규,"김재욱,김지유,진아름,백재호,안지혜,현지윤,이새별,김상석"
281,부곡 하와이,2015.4.30,"2,822,300",0.0%,"2,822,300",409,409,10,106,한국,한국,로드 시네마,어뮤즈,청소년관람불가,드라마,하강훈,"박명신,류혜린,오성태,이재호,석연도,최영환,송준서,이규섭"
47,다이노 타임,2015.4.30,"2,108,596,800",0.2%,"2,108,596,800","284,900","284,900",430,"6,713",한국,"한국,미국",주식회사 토이온,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈"
97,잡식가족의 딜레마,2015.5.7,"44,548,800",0.0%,"45,567,800","6,405","6,651",18,511,한국,한국,"스튜디오두마,(주)시네마달",(주)시네마달,전체관람가,다큐멘터리,황윤,
92,명량: 회오리 바다를 향하여,2015.5.7,"64,170,500",0.0%,"64,170,500","8,897","8,897",92,824,한국,한국,(주)빅스톤픽쳐스,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,다큐멘터리,"정세교,김한민","김한민,오타니 료헤이,이해영,권율,장준녕"
52,연애의 맛,2015.5.7,"1,725,990,153",0.2%,"1,725,990,153","214,539","214,539",398,"12,474",한국,한국,(주)청우필름,"(주)와우픽쳐스,(주)쇼박스",청소년관람불가,"멜로/로맨스,코미디",김아론,"오지호,최령,강예원,이종호,이혜란,박지환,정우일,정현진,유예원,이동진,형윤석,이승준,김중희,오민석,이은지"
143,명령불복종 교사,2015.5.14,"11,349,000",0.0%,"11,983,200","1,721","1,827",10,137,한국,한국,두물머리픽쳐스,(주)인디플러그,전체관람가,다큐멘터리,서동일,"최혜원,정재호,오정희,김윤주,송용운,박선희,박세영"
13,악의 연대기,2015.5.14,"17,361,815,332",2.0%,"17,361,815,332","2,192,525","2,192,525",776,"64,351",한국,한국,(주)비에이엔터테인먼트,씨제이이앤엠(주),15세이상관람가,스릴러,백운학,"손현주,마동석,최다니엘,박서준,이준혁,이태호,이현우,강민정,조은수,서정우,최동헌,안용우,이명준,이성재,이용희,이은정,정원중,지대한,장준녕,정준원,한성천"
128,막걸스,2015.5.21,"15,993,500",0.0%,"15,993,500","2,410","2,410",20,228,한국,한국,(주)한국시나리오작가영상제작단,(주)드림팩트엔터테인먼트,15세이상관람가,코미디,김기영,"홍아름,창조,임원희,양택조,김영옥,정의갑,이종국,이희우,장진혁,전수환,정만영,박은영,정석,정소리,박지은,최영일,최은진,윤석훈,윤성옥,한승완,이예은,이유정,이은정,김영옥,남태부,안세하"
110,산다,2015.5.21,"30,364,200",0.0%,"32,633,200","3,951","4,398",33,604,한국,한국,"세컨드윈드 필름,(유)산다문화산업전문회사",(주)리틀빅픽쳐스,청소년관람불가,드라마,박정범,"박정범,이승연,이재동,이재복,이찬호,장민애,전용선,전지현,고상훈,정동구,서진원,서호영,성민지,성민지,최소영,최수복,신시정,신유경,신준호,신혜진,오현석,유보라,이두희,허은실,현용주,황경현,이성호,이수진,이승연,이승준,이은미,이나라,주영호,박희본,박명훈"
23,간신,2015.5.21,"8,946,842,910",1.0%,"8,946,842,910","1,110,246","1,110,246",697,"40,580",한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,사극,민규동,"주지훈,김강우,천호진,임지연,이유영,김현수,문희경,박시영,박아영,임효우,전미정,전태호,박은영,박은영,박재성,박주희,박지수,정수지,정재우,배효진,조명행,조용완,송영창,차지연,성진아,최창훈,신동필,양정민,염재민,한진구,이보라,홍의정,황동희,이상철,이소희,이솔,이슬기,이승주,이용호,이용호,이윤지,김태희,서영주,기주봉,장광,류아벨,김강일,정만식,최일화,전여빈,박명신,민성욱,김도영,손수현"
39,무뢰한,2015.5.27,"3,262,207,431",0.4%,"3,262,207,431","414,641","414,641",482,"23,660",한국,한국,(주)사나이픽처스,CGV아트하우스,청소년관람불가,멜로/로맨스,오승욱,"김남길,전도연,박성웅,곽도원,김민재,강태영,박지환,정재웅,조민지,조원희,송승현,오하늬,유지연,하은진,이동진,이학주,정재헌,지승현"
182,코인라커,2015.5.28,"7,043,500",0.0%,"7,043,500","1,008","1,008",13,151,한국,한국,주식회사 마운틴픽쳐스,(주)드림팩트엔터테인먼트,청소년관람불가,드라마,김태경,"손여은,이영훈,한지은,편보승,서호철"
168,혜경궁 홍씨,2015.6.4,"10,990,500",0.0%,"10,990,500","1,217","1,217",5,61,한국,한국,(주)컴퍼니 숨,주식회사 마운틴픽쳐스,12세이상관람가,"공연,사극,드라마",장동홍,"김소희,윤여성,정태화,이동준,이승헌,황석정"
104,마이 페어 웨딩,2015.6.4,"34,708,000",0.0%,"35,097,000","4,521","4,586",39,593,한국,한국,(주)레인보우팩토리,(주)영화사 진진,12세이상관람가,다큐멘터리,장희선,"김조광수,김승환,한가람,김선경,김용균,김태용,김현주,소준문,백재호,윤소라,이원재,이윤정,이준호"
56,은밀한 유혹,2015.6.4,"1,137,666,247",0.1%,"1,137,666,247","145,547","145,547",394,"14,968",한국,한국,"(주)영화사비단길,(주)수필름",씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,범죄",윤재구,"임수정,유연석,이경영,박철민,진경,도희,조희성,최민우,이광수,홍정표,민혜경,이동훈,곽민호,조규완,이마붑,전소니,이양희"
70,한여름의 판타지아,2015.6.11,"279,273,058",0.0%,"279,894,558","35,950","36,050",59,"2,835",한국,"한국,일본",(주)모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
262,애인,2015.6.17,"2,594,000",0.0%,"2,594,000",485,485,20,48,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이숭환,"문주연,최준열"
159,성난 화가,2015.6.18,"10,595,500",0.0%,"10,595,500","1,377","1,377",8,89,한국,"한국,에스토니아",(주)트리필름,(주)트리필름,청소년관람불가,액션,전규환,"유준상,문종원,이주영,박효진,권민철,이은호,황석하,신유주"
43,경성학교: 사라진 소녀들,2015.6.18,"2,749,609,100",0.3%,"2,749,609,100","356,415","356,415",489,"18,520",한국,한국,"청년필름(주),비밀의화원",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,드라마",이해영,"박보영,엄지원,박소담,공예지,주보비,박성연,심희섭,고원희,박주희,이혜리,박지선,조원철,최영근,최지명,신수연,김경애,김대성,김대호,오현정,김동현,이다희,황석영,이연정,이예은,이은경,윤정미,서미지,목규리,금새록,박성연"
11,극비수사,2015.6.18,"22,389,535,897",2.5%,"22,389,535,897","2,860,786","2,860,786",894,"66,211",한국,한국,"(주)제이콘컴퍼니,(주)영화사 신세계",(주)쇼박스,15세이상관람가,"드라마,범죄",곽경택,"김윤석,유해진,송영창,장영남,정호빈,이준혁,이종일,장성훈,정규용,정기용,백승호,이효제,최원,송승현,신유경,양중경,유주영,홍명기,이석현,이소영,이승준,이윤희,이인규,주영호,박효주,이재용,남문철,황성준,조민준,장지건,현봉식"
42,소수의견,2015.6.24,"2,892,681,205",0.3%,"2,892,681,205","383,582","383,582",398,"16,273",한국,한국,(주)하리마오픽쳐스,(주)시네마서비스,15세이상관람가,드라마,김성제,"윤계상,유해진,김옥빈,이경영,장광,권해효,손아람,박주형,이은미,이은우,김의성,조복래,김종수,박충선,박해수,장리우,김태준"
6,연평해전,2015.6.24,"45,563,228,330",5.2%,"45,563,228,330","6,043,784","6,043,784","1,013","114,450",한국,한국,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,김학순,"김무열,진구,김율호,이현우,이완,이청아,천민희,이한종,박찬희,박혜준,최순조,최승준,최종환,송재호,유형균,박정학,이철민,김강일,김희정,한창현"
278,메이드 인 차이나,2015.6.25,"3,135,100",0.0%,"3,135,100",419,419,2,41,한국,한국,(주)김기덕 필름,(주)김기덕 필름,청소년관람불가,드라마,김동후,"박기웅,한채아,유재명,임화영,전요한,황보민경,장인섭,정재윤,김은주,나철"
