movieCd,movieNm,moviePartNm,peopleCd,peopleNm,sex
20081125,맨손으로 죽여라?,감독,10000970,강효진,남자
20081125,맨손으로 죽여라?,시나리오(각본),10000970,강효진,남자
20010014,조폭마누라,시나리오(각본),10000970,강효진,남자
20168782,외박: 친구의 여자,제작,20226055,정태령,남자
20166912,개인교수: 심화학습 (무삭제),감독,20226055,정태령,남자
20162701,입영전야,제작,20226055,정태령,남자
20158911,개인교수: 심화학습,감독,20226055,정태령,남자
20164697,하숙집 2 (무삭제),감독,20226055,정태령,남자
20158910,하숙집 2,감독,20226055,정태령,남자
20160142,내 친구의 엄마,프로듀서,20228788,조성우,남자
20166652,동거의 목적(무삭제판),감독,20228788,조성우,남자
20166652,동거의 목적(무삭제판),제작,20228788,조성우,남자
20162662,동거의 목적,감독,20228788,조성우,남자
20162662,동거의 목적,제작,20228788,조성우,남자
20158644,내 친구의 아내,제작,20228788,조성우,남자
20158644,내 친구의 아내,프로듀서,20228788,조성우,남자
20191260,여선생2 무삭제,감독,20223386,김대성,남자
20193121,우리도련님 무삭제,감독,20223386,김대성,남자
20196524,우리 도련님,감독,20223386,김대성,남자
20184863,여선생2,감독,20223386,김대성,남자
20184863,여선생2,기획,20223386,김대성,남자
20184863,여선생2,제작,20223386,김대성,남자
20184863,여선생2,시나리오(각본),20223386,김대성,남자
20184863,여선생2,각색,20223386,김대성,남자
20181041,여자친구,감독,20223386,김대성,남자
20181041,여자친구,시나리오(각본),20223386,김대성,남자
20181041,여자친구,각색,20223386,김대성,남자
20189862,감금의 시간 2 무삭제,감독,20223386,김대성,남자
20176339,여선생 무삭제,감독,20223386,김대성,남자
20172609,여선생,감독,20223386,김대성,남자
20178306,감금의 시간 2,감독,20223386,김대성,남자
20171941,엄마친구2 무삭제,감독,20223386,김대성,남자
20169383,엄마친구 2,감독,20223386,김대성,남자
20162145,청춘학당2 기생난입야사,감독,20223386,김대성,남자
20158904,감금의 시간,감독,20223386,김대성,남자
20151224,하프,감독,10004672,김세연,여자
20151224,하프,시나리오(각본),10004672,김세연,여자
20151224,하프,기획,10004672,김세연,여자
20149460,왓니껴,시나리오(각본),10004672,김세연,여자
20149460,왓니껴,조감독,10004672,김세연,여자
2010A417,본아베띠 맛있는 음식,감독,10004672,김세연,여자
2010A299,본아베띠 자극적인 음식,감독,10004672,김세연,여자
20098880,본아베띠 화려한 음식,감독,10004672,김세연,여자
20182061,추격자,감독,10004672,김세연,여자
20110204,데뷔,감독,10004672,김세연,여자
20110204,데뷔,시나리오(각본),10004672,김세연,여자
20180606,착한 이모의 은밀한 아르바이트,감독,20234468,유승택,남자
20180606,착한 이모의 은밀한 아르바이트,시나리오(각본),20234468,유승택,남자
20180626,성인용품 사용설명서,감독,20234468,유승택,남자
20180626,성인용품 사용설명서,시나리오(각본),20234468,유승택,남자
20180605,성인용품 사용설명서 무삭제판,감독,20234468,유승택,남자
20180627,착한 이모의 은밀한 아르바이트 무삭제판,감독,20234468,유승택,남자
20194201,착한엄마 무삭제: 아버지의 여자를 탐하다,감독,20234468,유승택,남자
20192158,착한 엄마: 아버지의 여자를 탐하다,감독,20234468,유승택,남자
20182144,친구엄마 2018,조감독,20234468,유승택,남자
20182404,착한 친구엄마,조감독,20234468,유승택,남자
20185101,착한 장모,조감독,20234468,유승택,남자
20183802,내 엄마의 친구,조감독,20234468,유승택,남자
20164105,외박: 친구의 여자 (무삭제),감독,20234468,유승택,남자
20164105,외박: 친구의 여자 (무삭제),각색,20234468,유승택,남자
20168782,외박: 친구의 여자,감독,20234468,유승택,남자
20168962,입영전야 무삭제: 여선배의 자취방 버전,감독,20234468,유승택,남자
20162701,입영전야,감독,20234468,유승택,남자
20126669,엘 꼰도르 빠사,감독,10037199,송재용,남자
20126669,엘 꼰도르 빠사,시나리오(각본),10037199,송재용,남자
20192904,한 남자,감독,10056203,이숭환,남자
20183129,애연,감독,10056203,이숭환,남자
20183129,애연,제작,10056203,이숭환,남자
20183129,애연,각색,10056203,이숭환,남자
20177784,침입자,감독,10056203,이숭환,남자
20177784,침입자,각색,10056203,이숭환,남자
20177784,침입자,제작,10056203,이숭환,남자
20177784,침입자,예고편,10056203,이숭환,남자
20177784,침입자,편집,10056203,이숭환,남자
20163963,어린 아내,편집,10056203,이숭환,남자
20162205,잠 못 이루는 섹스,감독,10056203,이숭환,남자
20168888,"금지된 섹스, 달콤한 복수 무삭제 감독판",감독,10056203,이숭환,남자
20162004,야한밤 심야극장,제작,10056203,이숭환,남자
20150982,"금지된 섹스, 달콤한 복수",감독,10056203,이숭환,남자
20150982,"금지된 섹스, 달콤한 복수",제작,10056203,이숭환,남자
20150982,"금지된 섹스, 달콤한 복수",편집,10056203,이숭환,남자
20155274,모텔,감독,10056203,이숭환,남자
20155274,모텔,각색,10056203,이숭환,남자
20155274,모텔,편집,10056203,이숭환,남자
20155274,모텔,제작,10056203,이숭환,남자
20154944,위험한 섹스,감독,10056203,이숭환,남자
20154944,위험한 섹스,제작,10056203,이숭환,남자
20150604,애인,감독,10056203,이숭환,남자
20150604,애인,제작,10056203,이숭환,남자
20154945,조선안방 스캔들-칠거지악2,감독,10056203,이숭환,남자
20154862,조선안방 스캔들-칠거지악,각색,10056203,이숭환,남자
20154862,조선안방 스캔들-칠거지악,편집,10056203,이숭환,남자
20155582,정사: 위험한 성적 유희 무삭제판,제작,10056203,이숭환,남자
20155582,정사: 위험한 성적 유희 무삭제판,편집,10056203,이숭환,남자
20144191,정사: 위험한 성적유희,제작,10056203,이숭환,남자
20144191,정사: 위험한 성적유희,각색,10056203,이숭환,남자
20144191,정사: 위험한 성적유희,편집,10056203,이숭환,남자
20143250,환상,감독,10056203,이숭환,남자
20143250,환상,제작,10056203,이숭환,남자
20143250,환상,각색,10056203,이숭환,남자
20143250,환상,편집,10056203,이숭환,남자
20149909,열애,감독,10056203,이숭환,남자
20149909,열애,제작,10056203,이숭환,남자
20142858,열애(무삭제감독판),감독,10056203,이숭환,남자
20145262,환상-금지된 정사버전,감독,10056203,이숭환,남자
20139162,두 아내,감독,10056203,이숭환,남자
20139162,두 아내,제작,10056203,이숭환,남자
20139162,두 아내,편집,10056203,이숭환,남자
20141029,두 아내 무삭제 감독판,감독,10056203,이숭환,남자
20142442,배꼽과 무릎사이 (무삭제 감독판),감독,10056203,이숭환,남자
20122707,스무살의 이중생활,감독,10056203,이숭환,남자
20122449,"맛있는 섹스, 맛있는 상상",감독,10056203,이숭환,남자
20122025,금지된 섹스 불륜2,감독,10056203,이숭환,남자
20121941,전망 좋은 방-밀애,감독,10056203,이숭환,남자
20121242,맛있는불륜-택시,감독,10056203,이숭환,남자
20128310,여인의 숨결,투자,10056203,이숭환,남자
20126143,48시간의 일탈,감독,10056203,이숭환,남자
20133921,"금지된 섹스, 불륜2 감독판",감독,10056203,이숭환,남자
20123363,플라스틱 섹스,감독,10056203,이숭환,남자
20123363,플라스틱 섹스,시나리오(각본),10056203,이숭환,남자
20124258,몽정애,감독,10056203,이숭환,남자
20124261,마지막 밀애,감독,10056203,이숭환,남자
20137830,아찔한 동거,감독,10056203,이숭환,남자
19998714,거칠게 다루지마! 다쳐!,감독,10056203,이숭환,남자
20123362,몽정애-감독판,감독,10056203,이숭환,남자
20123362,몽정애-감독판,촬영,10056203,이숭환,남자
20123362,몽정애-감독판,시나리오(각본),10056203,이숭환,남자
20197395,어린 형수 5,감독,20223066,최우성,남자
20192191,막내 형수 - 무삭제판,감독,20223066,최우성,남자
20195562,사돈 처녀 2,감독,20223066,최우성,남자
20192148,음란 과외 2 - 무삭제판,감독,20223066,최우성,남자
20193742,관전남,감독,20223066,최우성,남자
20191405,막내 형수,감독,20223066,최우성,남자
20190502,음란 과외 2,감독,20223066,최우성,남자
20191247,엄마 애인 2 - 무삭제판,감독,20223066,최우성,남자
20197985,엄마 애인 2,감독,20223066,최우성,남자
20193670,관전남 - 무삭제판,감독,20223066,최우성,남자
20197151,어린 형수 4-무삭제판,감독,20223066,최우성,남자
20198644,초대녀 2 - 무삭제판,감독,20223066,최우성,남자
20184763,어린 형수 4,감독,20223066,최우성,남자
20184578,초대녀 2,감독,20223066,최우성,남자
20185841,초대녀 - 무삭제판,감독,20223066,최우성,남자
20183522,어린 처제 - 무삭제판,감독,20223066,최우성,남자
20184081,초대녀,감독,20223066,최우성,남자
20185622,여직원의 맛,감독,20223066,최우성,남자
20181984,어린 처제,감독,20223066,최우성,남자
20183521,어린 처제 - 무삭제판,감독,20223066,최우성,남자
20176970,어린 형수 3 - 무삭제판,감독,20223066,최우성,남자
20175403,어린 형수 3,감독,20223066,최우성,남자
20174581,아내를 바꾸다,연출팀,20223066,최우성,남자
20168781,딸의 친구 - 무삭제판,감독,20223066,최우성,남자
20179002,일본 엄마,조감독,20223066,최우성,남자
20168758,딸의 친구,감독,20223066,최우성,남자
20178921,유혹,감독,20223066,최우성,남자
20168246,음란 선비 - 무삭제판,감독,20223066,최우성,남자
20165925,음란 과외 - 무삭제판,감독,20223066,최우성,남자
20167784,음란 선비,감독,20223066,최우성,남자
20165832,음란 과외,감독,20223066,최우성,남자
20164390,맛 2016: 삼시색기- 무삭제판,감독,20223066,최우성,남자
20164268,맛 2016: 삼시색기,감독,20223066,최우성,남자
20161569,새엄마,연출팀,20223066,최우성,남자
20160876,어린 형수 - 무삭제판,감독,20223066,최우성,남자
20160875,어린 형수,감독,20223066,최우성,남자
20160710,외도(무삭제판),감독,20223066,최우성,남자
20166441,외도,감독,20223066,최우성,남자
20164741,동호회의 목적,연출팀,20223066,최우성,남자
20161584,야한 누나들,감독,20223066,최우성,남자
20161904,용주골-무삭제판,감독,20223066,최우성,남자
20158806,용주골,감독,20223066,최우성,남자
20191343,어린 엄마의 비밀,감독,10057251,이전,남자
20184875,맛섹 은밀한 경험 - 무삭제판,감독,10057251,이전,남자
20184876,어린 새엄마-감독판,감독,10057251,이전,남자
20184873,친구엄마 그리고 정사-무삭제판,감독,10057251,이전,남자
20185127,조선음란기방 옥미향 명기열전,감독,10057251,이전,남자
20184473,마지막 정사: 여럿이 다같이-감독판,감독,10057251,이전,남자
20184475,선녀는 몸으로 운다-무삭제판,감독,10057251,이전,남자
20183637,두번째 엄마2-무삭제판,감독,10057251,이전,남자
20183635,새 엄마의 선물 떡 - 무삭제판,감독,10057251,이전,남자
20183074,어린 새엄마-무삭제판,감독,10057251,이전,남자
20183147,마지막 정사: 여럿이 다같이-무삭제판,감독,10057251,이전,남자
20182965,맛있는 섹스 누나 친구-무삭제판,감독,10057251,이전,남자
20188021,섹스-이웃집 여자-감독판,감독,10057251,이전,남자
20186462,선녀는 몸으로 운다-감독판,감독,10057251,이전,남자
20187395,어린 여배우 무삭제판,감독,10057251,이전,남자
20184427,음란 조선 기방,감독,10057251,이전,남자
20185106,맛있는 섹스 그리고 그 여자-감독판,감독,10057251,이전,남자
20184443,여동생 친구,감독,10057251,이전,남자
20184443,여동생 친구,각색,10057251,이전,남자
20183124,맛있는 섹스 누나 친구-감독판,감독,10057251,이전,남자
20182353,거짓말 2018: 감독판,감독,10057251,이전,남자
20182365,가래떡의 맛: 감독판,감독,10057251,이전,남자
20185107,선녀의 몸으로 운다-감독판,감독,10057251,이전,남자
20184441,어린 여배우,감독,10057251,이전,남자
20183639,조선음란기방 옥미향,감독,10057251,이전,남자
20184872,친구엄마 그리고 정사-감독판,감독,10057251,이전,남자
20175966,맛섹 은밀한 경험 감독판,감독,10057251,이전,남자
20175790,정사의 맛 감독판,감독,10057251,이전,남자
20175790,정사의 맛 감독판,각색,10057251,이전,남자
20171764,그녀의 깊은 정사-감독판,감독,10057251,이전,남자
20171764,그녀의 깊은 정사-감독판,촬영,10057251,이전,남자
20172662,가정부의 손맛 감독판,감독,10057251,이전,남자
20172662,가정부의 손맛 감독판,촬영,10057251,이전,남자
20170307,맛있는 섹스 은밀한 동거,감독,10057251,이전,남자
20175521,맛있는 섹스 그리고 그 여자,감독,10057251,이전,남자
20175184,가정교사-맛있는 섹스 비밀 수업,감독,10057251,이전,남자
20175184,가정교사-맛있는 섹스 비밀 수업,각색,10057251,이전,남자
20167245,정사: 은밀한 밀애,프로듀서,10057251,이전,남자
20167002,자유연애시대 무삭제 특별판,감독,10057251,이전,남자
20166867,뜨거운 이웃 무삭제 감독판,감독,10057251,이전,남자
20166736,핫섹토크 무삭제 감독판,감독,10057251,이전,남자
20162005,맛있는 만남,감독,10057251,이전,남자
20162005,맛있는 만남,촬영,10057251,이전,남자
20162004,야한밤 심야극장,각색,10057251,이전,남자
20162004,야한밤 심야극장,촬영,10057251,이전,남자
20161663,자유연애시대,감독,10057251,이전,남자
20161663,자유연애시대,각색,10057251,이전,남자
20161562,뜨거운 이웃,감독,10057251,이전,남자
20161562,뜨거운 이웃,편집,10057251,이전,남자
20161562,뜨거운 이웃,각색,10057251,이전,남자
20161562,뜨거운 이웃,촬영,10057251,이전,남자
20150982,"금지된 섹스, 달콤한 복수",미술/프로덕션 디자인,10057251,이전,남자
20150982,"금지된 섹스, 달콤한 복수",소품,10057251,이전,남자
20155273,핫섹토크,감독,10057251,이전,남자
20155273,핫섹토크,편집,10057251,이전,남자
20154862,조선안방 스캔들-칠거지악,감독,10057251,이전,남자
20150965,비밀리애,감독,10057251,이전,남자
20150967,애송이,감독,10057251,이전,남자
20195327,젊은엄마 그리고 섹스,감독,20199129,이민환,남자
20184427,음란 조선 기방,촬영,20199129,이민환,남자
20182722,어린 여자: 맛있는 관음-무삭제판,감독,20199129,이민환,남자
20165701,어린여자 : 맛있는 관음,감독,20199129,이민환,남자
20165701,어린여자 : 맛있는 관음,각색,20199129,이민환,남자
20163665,잠 못 이루는 섹스 2,감독,20199129,이민환,남자
20163665,잠 못 이루는 섹스 2,각색,20199129,이민환,남자
20163443,옆집 누나,감독,20199129,이민환,남자
20163443,옆집 누나,각색,20199129,이민환,남자
20162205,잠 못 이루는 섹스,감독,20199129,이민환,남자
20162004,야한밤 심야극장,감독,20199129,이민환,남자
20162004,야한밤 심야극장,편집,20199129,이민환,남자
20157629,두 번째 엄마 무삭제판,감독,20199129,이민환,남자
20155582,정사: 위험한 성적 유희 무삭제판,감독,20199129,이민환,남자
20145161,두 번째 엄마,감독,20199129,이민환,남자
20144191,정사: 위험한 성적유희,감독,20199129,이민환,남자
20142812,거짓말 2014,감독,20199129,이민환,남자
20142812,거짓말 2014,촬영,20199129,이민환,남자
20142812,거짓말 2014,편집,20199129,이민환,남자
20151982,애피소드,감독,20199129,이민환,남자
20156355,정사:위험한 성적유희 무삭제판,감독,20199129,이민환,남자
20191343,어린 엄마의 비밀,감독,10057251,이전,남자
20184875,맛섹 은밀한 경험 - 무삭제판,감독,10057251,이전,남자
20184876,어린 새엄마-감독판,감독,10057251,이전,남자
20184873,친구엄마 그리고 정사-무삭제판,감독,10057251,이전,남자
20185127,조선음란기방 옥미향 명기열전,감독,10057251,이전,남자
20184473,마지막 정사: 여럿이 다같이-감독판,감독,10057251,이전,남자
20184475,선녀는 몸으로 운다-무삭제판,감독,10057251,이전,남자
20183637,두번째 엄마2-무삭제판,감독,10057251,이전,남자
20183635,새 엄마의 선물 떡 - 무삭제판,감독,10057251,이전,남자
20183074,어린 새엄마-무삭제판,감독,10057251,이전,남자
20183147,마지막 정사: 여럿이 다같이-무삭제판,감독,10057251,이전,남자
20182965,맛있는 섹스 누나 친구-무삭제판,감독,10057251,이전,남자
20188021,섹스-이웃집 여자-감독판,감독,10057251,이전,남자
20186462,선녀는 몸으로 운다-감독판,감독,10057251,이전,남자
20187395,어린 여배우 무삭제판,감독,10057251,이전,남자
20184427,음란 조선 기방,감독,10057251,이전,남자
20185106,맛있는 섹스 그리고 그 여자-감독판,감독,10057251,이전,남자
20184443,여동생 친구,감독,10057251,이전,남자
20184443,여동생 친구,각색,10057251,이전,남자
20183124,맛있는 섹스 누나 친구-감독판,감독,10057251,이전,남자
20182353,거짓말 2018: 감독판,감독,10057251,이전,남자
20182365,가래떡의 맛: 감독판,감독,10057251,이전,남자
20185107,선녀의 몸으로 운다-감독판,감독,10057251,이전,남자
20184441,어린 여배우,감독,10057251,이전,남자
20183639,조선음란기방 옥미향,감독,10057251,이전,남자
20184872,친구엄마 그리고 정사-감독판,감독,10057251,이전,남자
20175966,맛섹 은밀한 경험 감독판,감독,10057251,이전,남자
20175790,정사의 맛 감독판,감독,10057251,이전,남자
20175790,정사의 맛 감독판,각색,10057251,이전,남자
20171764,그녀의 깊은 정사-감독판,감독,10057251,이전,남자
20171764,그녀의 깊은 정사-감독판,촬영,10057251,이전,남자
20172662,가정부의 손맛 감독판,감독,10057251,이전,남자
20172662,가정부의 손맛 감독판,촬영,10057251,이전,남자
20170307,맛있는 섹스 은밀한 동거,감독,10057251,이전,남자
20175521,맛있는 섹스 그리고 그 여자,감독,10057251,이전,남자
20175184,가정교사-맛있는 섹스 비밀 수업,감독,10057251,이전,남자
20175184,가정교사-맛있는 섹스 비밀 수업,각색,10057251,이전,남자
20167245,정사: 은밀한 밀애,프로듀서,10057251,이전,남자
20167002,자유연애시대 무삭제 특별판,감독,10057251,이전,남자
20166867,뜨거운 이웃 무삭제 감독판,감독,10057251,이전,남자
20166736,핫섹토크 무삭제 감독판,감독,10057251,이전,남자
20162005,맛있는 만남,감독,10057251,이전,남자
20162005,맛있는 만남,촬영,10057251,이전,남자
20162004,야한밤 심야극장,각색,10057251,이전,남자
20162004,야한밤 심야극장,촬영,10057251,이전,남자
20161663,자유연애시대,감독,10057251,이전,남자
20161663,자유연애시대,각색,10057251,이전,남자
20161562,뜨거운 이웃,감독,10057251,이전,남자
20161562,뜨거운 이웃,편집,10057251,이전,남자
20161562,뜨거운 이웃,각색,10057251,이전,남자
20161562,뜨거운 이웃,촬영,10057251,이전,남자
20150982,"금지된 섹스, 달콤한 복수",미술/프로덕션 디자인,10057251,이전,남자
20150982,"금지된 섹스, 달콤한 복수",소품,10057251,이전,남자
20155273,핫섹토크,감독,10057251,이전,남자
20155273,핫섹토크,편집,10057251,이전,남자
20154862,조선안방 스캔들-칠거지악,감독,10057251,이전,남자
20150965,비밀리애,감독,10057251,이전,남자
20150967,애송이,감독,10057251,이전,남자
20158745,고백할 수 없는,감독,20114812,최인규,남자
20158745,고백할 수 없는,시나리오(각본),20114812,최인규,남자
20158745,고백할 수 없는,프로듀서,20114812,최인규,남자
20030077,역전에 산다,배우,20114812,최인규,남자
20030077,역전에 산다,프로듀서,20114812,최인규,남자
20166803,색시공...주홍글씨의 비밀,프로듀서,10002357,권만회,남자
20166803,색시공...주홍글씨의 비밀,조명,10002357,권만회,남자
20153863,그빨로,감독,10002357,권만회,남자
20153863,그빨로,시나리오(각본),10002357,권만회,남자
20159286,연애담,프로듀서,10006085,김태균,남자
20162581,"연애의 발동 : 상해 여자, 부산 남자",감독,10006085,김태균,남자
20134585,가시,감독,10006085,김태균,남자
20134585,가시,제작,10006085,김태균,남자
20130482,잉투기,프로듀서,10006085,김태균,남자
20100210,맨발의 꿈,감독,10006085,김태균,남자
20100210,맨발의 꿈,각색,10006085,김태균,남자
20100210,맨발의 꿈,제작,10006085,김태균,남자
20100210,맨발의 꿈,기획진행,10006085,김태균,남자
20100207,피안도,감독,10006085,김태균,남자
20080663,크로싱,감독,10006085,김태균,남자
20060015,백만장자의 첫사랑,감독,10006085,김태균,남자
20040576,늑대의 유혹,감독,10006085,김태균,남자
20040576,늑대의 유혹,시나리오(각본),10006085,김태균,남자
20030441,이공,감독,10006085,김태균,남자
20010006,화산고,감독,10006085,김태균,남자
20010006,화산고,시나리오(각본),10006085,김태균,남자
19980020,키스할까요,감독,10006085,김태균,남자
19960018,박봉곤 가출사건,감독,10006085,김태균,남자
19950040,남자는 괴로워,프로듀서,10006085,김태균,남자
19900047,"나의 사랑, 나의 신부",라인프로듀서,10006085,김태균,남자
20051304,아임 오케이,감독,10006085,김태균,남자
20031352,편의점2시,감독,10006085,김태균,남자
20060036,3인 3색 러브스토리 : 사랑즐감,감독,10006085,김태균,남자
20156188,블랙스톤,감독,10007904,노경태,남자
20156188,블랙스톤,프로듀서,10007904,노경태,남자
20156188,블랙스톤,시나리오(각본),10007904,노경태,남자
20125247,벌거숭이,기획,10007904,노경태,남자
20113842,검은 갈매기,감독,10007904,노경태,남자
20081731,허수아비들의 땅,감독,10007904,노경태,남자
20081731,허수아비들의 땅,시나리오(각본),10007904,노경태,남자
20081731,허수아비들의 땅,프로듀서,10007904,노경태,남자
20061225,마지막 밥상,감독,10007904,노경태,남자
20061225,마지막 밥상,시나리오(각본),10007904,노경태,남자
20183631,너는 결코 서둘지 말라,감독,20189612,김미영,여자
20149496,일어서는 인간,감독,20189612,김미영,여자
20149496,일어서는 인간,시나리오(각본),20189612,김미영,여자
20149496,일어서는 인간,편집,20189612,김미영,여자
20116037,달빛 길어올리기,연출팀,20189612,김미영,여자
20116037,달빛 길어올리기,윤색,20189612,김미영,여자
20162685,파인더,감독,20189612,김미영,여자
20070099,천년학,연출팀,20189612,김미영,여자
20070099,천년학,윤색,20189612,김미영,여자
20040484,하류인생,연출팀,20189612,김미영,여자
20040484,하류인생,윤색,20189612,김미영,여자
20162724,내 시절의 모럴,감독,20189612,김미영,여자
20162725,두 개의 밤,감독,20189612,김미영,여자
20151063,깡치,감독,20231926,연정모,남자
20151063,깡치,제작,20231926,연정모,남자
20151063,깡치,프로듀서,20231926,연정모,남자
20151063,깡치,시나리오(각본),20231926,연정모,남자
20151063,깡치,의상,20231926,연정모,남자
20158019,미스터 쿠퍼,감독,20176421,오정미,여자
20158019,미스터 쿠퍼,시나리오(각본),20176421,오정미,여자
20158019,미스터 쿠퍼,제작,20176421,오정미,여자
20158019,미스터 쿠퍼,편집,20176421,오정미,여자
20130687,피팅룸,감독,20176421,오정미,여자
20156740,AISFF2015 특별상영 & 미스터쿠퍼,감독,20176421,오정미,여자
20153803,배짱이들,편집,20249609,이정훈,남자
20120111,기억의 소리,감독,10054821,이공희,여자
20120111,기억의 소리,시나리오(각본),10054821,이공희,여자
20120111,기억의 소리,기타,10054821,이공희,여자
20120111,기억의 소리,사운드팀,10054821,이공희,여자
20134798,연평해전,스크립닥터,10054821,이공희,여자
20119970,어디로 갈까요?,각색,10054821,이공희,여자
20119970,어디로 갈까요?,홍보/마케팅 진행,10054821,이공희,여자
20030185,비디오를 보는 남자,각색,10054821,이공희,여자
20147671,또 다른 방,감독,10054821,이공희,여자
20151181,여교사,감독,20191068,김태용,남자
20151181,여교사,시나리오(각본),20191068,김태용,남자
20141001,거인,감독,20191068,김태용,남자
20141001,거인,시나리오(각본),20191068,김태용,남자
20197517,오늘만 날이다,감독,20191068,김태용,남자
20148607,인생은 새옹지마,감독,20191068,김태용,남자
20148607,인생은 새옹지마,시나리오(각본),20191068,김태용,남자
20135899,춘곤증 ,감독,20191068,김태용,남자
20135899,춘곤증 ,시나리오(각본),20191068,김태용,남자
20122061,도시의 밤,감독,20191068,김태용,남자
20125332,밤벌레,감독,20191068,김태용,남자
20125332,밤벌레,시나리오(각본),20191068,김태용,남자
20127171,복무태만,감독,20191068,김태용,남자
20100220,얼어붙은 땅,감독,20191068,김태용,남자
20100220,얼어붙은 땅,시나리오(각본),20191068,김태용,남자
20161632,서울의 달,감독,20191068,김태용,남자
20161623,바람이 분다,감독,20191068,김태용,남자
20161622,아이들은,감독,20191068,김태용,남자
20162302,3월 수요단편극장 - 브라운관 속 스타들의 단편영화,감독,20191068,김태용,남자
20162985,"4월 수요단편극장 ""전주국제영화제 수상작 특별전""",감독,20191068,김태용,남자
20169985,오오단편극장 – 김태용 감독 단편모음,감독,20191068,김태용,남자
20179561,인디스데이 1월 단편 ,감독,20191068,김태용,남자
20167561,인디스데이 7월 단편,감독,20191068,김태용,남자
20158833,12월 단편 상상극장-응답하라 1988,감독,20191068,김태용,남자
20141461,9월 단편 상상극장-김태용 감독 특별전,감독,20191068,김태용,남자
20135915,서울연애,감독,20191068,김태용,남자
20135915,서울연애,시나리오(각본),20191068,김태용,남자
20149056,유령,시나리오(각본),20191068,김태용,남자
20150966,사랑하기 때문에,감독,10069178,주지홍,남자
20150966,사랑하기 때문에,각색,10069178,주지홍,남자
20090312,토끼와 리저드,감독,10069178,주지홍,남자
20090312,토끼와 리저드,시나리오(각본),10069178,주지홍,남자
20090312,토끼와 리저드,각색,10069178,주지홍,남자
20135522,새끼손가락,감독,20263330,김대견,남자
20135522,새끼손가락,동시녹음,20263330,김대견,남자
20135522,새끼손가락,촬영,20263330,김대견,남자
20135522,새끼손가락,조명,20263330,김대견,남자
20135522,새끼손가락,제작,20263330,김대견,남자
20135522,새끼손가락,프로듀서,20263330,김대견,남자
20165144,걱정말아요,감독,20263330,김대견,남자
20165144,걱정말아요,시나리오(각본),20263330,김대견,남자
20101249,종로의 기적,배우,10036683,소준문,남자
20110939,REC 알이씨,감독,10036683,소준문,남자
20110939,REC 알이씨,시나리오(각본),10036683,소준문,남자
20166126,연지,감독,10036683,소준문,남자
20145472,애타는 마음,감독,10036683,소준문,남자
20145472,애타는 마음,시나리오(각본),10036683,소준문,남자
20145472,애타는 마음,편집,10036683,소준문,남자
20110938,올드 랭 사인,감독,10036683,소준문,남자
20080265,올드 랭 사인,감독,10036683,소준문,남자
20122621,"떠다니는, 섬",감독,10036683,소준문,남자
20138024,떠다니는 섬,감독,10036683,소준문,남자
20166842,BIFAN2016 부천 초이스 : 단편 2,감독,10036683,소준문,남자
20162053,제6회 서울 프라이드 영화제 국내단편2,감독,10036683,소준문,남자
20165144,걱정말아요,감독,10036683,소준문,남자
20165144,걱정말아요,시나리오(각본),10036683,소준문,남자
20153041,"7월 수요단편극장 ""레인보우 샤베트""",감독,10036683,소준문,남자
20156936,국내단편 2,감독,10036683,소준문,남자
20050236,동백꽃,감독,10036683,소준문,남자
20050236,동백꽃,시나리오(각본),10036683,소준문,남자
20110937,소준문 감독 특별전,감독,10036683,소준문,남자
20154802,아티스트: 다시 태어나다,배우,10040599,신종훈,남자
20134586,도희야,조감독,10040599,신종훈,남자
20124055,아부의 왕,조감독,10040599,신종훈,남자
20113535,부러진 화살,배우,10040599,신종훈,남자
20113535,부러진 화살,조감독,10040599,신종훈,남자
20101232,"혜화, 동",조감독,10040599,신종훈,남자
20080870,마린보이,조감독,10040599,신종훈,남자
20070661,기다리다 미쳐,조감독,10040599,신종훈,남자
20060138,강적,연출팀,10040599,신종훈,남자
20040486,마지막 늑대,연출팀,10040599,신종훈,남자
20162850,송곳니,감독,10040599,신종훈,남자
20145485,소월길,감독,10040599,신종훈,남자
20145485,소월길,시나리오(각본),10040599,신종훈,남자
20021134,아파트,감독,10040599,신종훈,남자
20166858,BIFAN2016 판타스틱 단편 걸작선 14 - ScreenX,감독,10040599,신종훈,남자
20165070,제15회 미쟝센 단편영화제 희극지왕 1,감독,10040599,신종훈,남자
20165144,걱정말아요,감독,10040599,신종훈,남자
20165144,걱정말아요,시나리오(각본),10040599,신종훈,남자
20157046,경쟁 7 - 2015 전북독립영화제,감독,10040599,신종훈,남자
20156865,국내단편 1,감독,10040599,신종훈,남자
20145486,소시민,감독,20167143,김병준,남자
20145486,소시민,시나리오(각본),20167143,김병준,남자
20120109,개똥이,감독,20167143,김병준,남자
20120109,개똥이,배우,20167143,김병준,남자
20120109,개똥이,프로듀서,20167143,김병준,남자
20120109,개똥이,시나리오(각본),20167143,김병준,남자
20120109,개똥이,예고편,20167143,김병준,남자
20160881,문영,감독,20222448,김소연,여자
20160881,문영,시나리오(각본),20222448,김소연,여자
20158526,문영 단편,감독,20222448,김소연,여자
20165461,너는 거지란다,감독,20222448,김소연,여자
20170510,2월 단편 상상극장-김소연 감독 단편선,감독,20222448,김소연,여자
20169126, 2016 대단한단편영화제-단편 초청 섹션 2,감독,20222448,김소연,여자
